년도,월,도로,방향,상세도로,속도
2025,2,한누리대로,상행,한누리대로(집현리885-1 ~ 4-2생활권(한누리대로)),40.7367
2025,2,한누리대로,상행,한누리대로(한누리대교북측교차로 ~ 국세청앞사거리),25.7209
2025,2,한누리대로,상행,한누리대로(합강교차로 ~ 보름교동측),25.5445
2025,2,한누리대로,상행,한누리대로(행정중심복합도시3-2생활권 ~ 공공청사),33.7798
2025,2,한누리대로,하행,한누리대로(4-1생활권(한누리대로) ~ 국책연구단지사거리),31.1324
2025,2,한누리대로,하행,한누리대로(4-2생활권(한누리대로) ~ 집현리(한누리대로)),33.1052
2025,2,한누리대로,하행,한누리대로(4-2생활권(한누리대로) ~ 집현리885-1),25.6635
2025,2,한누리대로,하행,한누리대로(공공청사 ~ 행정중심복합도시3-2생활권),34.8958
2025,2,한누리대로,하행,한누리대로(국세청앞사거리 ~ 한누리대교북측교차로),34.9767
2025,2,한누리대로,하행,한누리대로(국책연구단지사거리 ~ 소담동(한누리대로)),31.6777
2025,2,한누리대로,하행,한누리대로(금사교고가차도 ~ 양지초교사거리),30.9474
2025,2,한누리대로,하행,한누리대로(금사교고가차도 ~ 연기3리교차로),43.0091
2025,2,한누리대로,하행,한누리대로(대평동(한누리대로) ~ 고속시외버스터미널앞사거리),33.0091
2025,2,한누리대로,하행,한누리대로(보름교동측 ~ 합강교차로),29.4054
2025,2,한누리대로,하행,한누리대로(소담동(한누리대로) ~ 공공청사),25.3138
2025,2,한누리대로,하행,한누리대로(아람찬교남단 ~ 집현리(한누리대로)),29.4088
2025,2,한누리대로,하행,한누리대로(연기3리교차로 ~ 보름교동측),41.8943
2025,2,한누리대로,하행,한누리대로(집현리(한누리대로) ~ 4-1생활권(한누리대로)),29.4088
2025,2,한누리대로,하행,한누리대로(집현리885-1 ~ 4-1생활권(한누리대로)),26.8893
2025,2,한누리대로,하행,한누리대로(한누리대교북측교차로 ~ 고속시외버스터미널앞사거리),48.9535
2025,2,한누리대로,하행,한누리대로(합강교차로 ~ 아람찬교남단),29.4088
2025,2,한누리대로,하행,한누리대로(행정중심복합도시3-2생활권 ~ 대평동(한누리대로)),32.6109
2025,2,행복대로,상행,행복대로(노블랜드112동앞 ~ 더테라스601동앞),35.6758
2025,2,행복대로,상행,행복대로(대평중앞 ~ 노블랜드112동앞),35.682
2025,2,행복대로,상행,행복대로(더테라스601동앞 ~ 수자인503동앞),33.0503
2025,2,행복대로,상행,행복대로(수자인503동앞 ~ 수자인510동앞),33.0566
2025,2,행복대로,상행,행복대로(수자인510동앞 ~ 디딤2교북측),62.9048
2025,2,행복대로,상행,행복대로(집현리623-5 ~ 집현리785-135),65.9088
2025,2,행복대로,상행,행복대로(집현리785-135 ~ 디딤2교북측),51.573
2025,2,행복대로,하행,행복대로(노블랜드112동앞 ~ 대평중앞),29.0779
2025,2,행복대로,하행,행복대로(더테라스601동앞 ~ 노블랜드112동앞),29.0841
2025,2,행복대로,하행,행복대로(디딤2교북측 ~ 수자인510동앞),51.5699
2025,2,행복대로,하행,행복대로(디딤2교북측 ~ 집현리785-135),61.0291
2025,2,행복대로,하행,행복대로(수자인503동앞 ~ 더테라스601동앞),28.2295
2025,2,행복대로,하행,행복대로(수자인510동앞 ~ 수자인503동앞),28.2295
2025,2,행복대로,하행,행복대로(집현리785-135 ~ 집현리623-5),50.585
2025,3,갈매로,상행,갈매로(갈매로교차로1 ~ 금사교고가차도동편),54.3182
2025,3,갈매로,상행,갈매로(고속시외버스터미널앞사거리 ~ 금남교앞),39.7
2025,3,갈매로,상행,갈매로(양지중사거리 ~ 갈매로교차로1),35.1383
2025,3,갈매로,상행,갈매로(푸르지오시티앞사거리 ~ 양지중사거리),40.4556
2025,3,갈매로,하행,갈매로(갈매로교차로1 ~ 양지중사거리),29.1918
2025,3,갈매로,하행,갈매로(금남교앞 ~ 고속시외버스터미널앞사거리),35.8636
2025,3,갈매로,하행,갈매로(금사교고가차도동편 ~ 갈매로교차로1),46.9596
2025,3,갈매로,하행,갈매로(양지중사거리 ~ 푸르지오시티앞사거리),35.4435
2025,3,산학리길,상행,산학리길(- ~ -),56.5872
2025,3,산학리길,하행,산학리길(- ~ -),58.1917
2025,3,새내로,상행,새내로(죽림오거리 ~ 역전교차로),36.0199
2025,3,새내로,하행,새내로(역전교차로 ~ 죽림오거리),41.973
2025,3,시청대로,상행,시청대로(대평동(시청대로) ~ 보람동(시청대로)),22.4364
2025,3,시청대로,상행,시청대로(반곡동 67-1 ~ 4-1생활권(한누리대로)),22.529
2025,3,시청대로,상행,시청대로(보람동(시청대로) ~ 중흥클래스1003동앞),27.543
2025,3,시청대로,상행,시청대로(세종자동차극장 ~ 대평동(시청대로)),33.466
2025,3,시청대로,상행,시청대로(중흥클래스1003동앞 ~ 회전교차로),27.3422
2025,3,시청대로,상행,시청대로(집현리785-135 ~ 집현리산173),21.3528
2025,3,시청대로,상행,시청대로(집현리산173 ~ 반곡동 67-1),20.7682
2025,3,시청대로,상행,시청대로(회전교차로 ~ 공동청사 사거리),27.3931
2025,3,시청대로,하행,시청대로(4-1생활권(한누리대로) ~ 반곡동 67-1),22.7414
2025,3,시청대로,하행,시청대로(공동청사 사거리 ~ 회전교차로),31.3239
2025,3,시청대로,하행,시청대로(대평동(시청대로) ~ 세종자동차극장),33.5192
2025,3,시청대로,하행,시청대로(반곡동 67-1 ~ 집현리산173),19.9345
2025,3,시청대로,하행,시청대로(보람동(시청대로) ~ 대평동(시청대로)),22.2015
2025,3,시청대로,하행,시청대로(중흥클래스1003동앞 ~ 보람동(시청대로)),30.0108
2025,3,시청대로,하행,시청대로(집현리산173 ~ 집현리785-135),33.7772
2025,3,시청대로,하행,시청대로(회전교차로 ~ 중흥클래스1003동앞),30.6985
2025,3,용연로,상행,용연로(- ~ 송학사거리),56.5442
2025,3,용연로,하행,용연로(송학사거리 ~ -),53.2995
2025,3,일반국도1호선,상행,일반국도1호선(동교리입구 ~ 조천5교남측),78.1333
2025,3,일반국도1호선,상행,일반국도1호선(문화예술회관입구 ~ 욱일삼거리),35.8131
2025,3,일반국도1호선,상행,일반국도1호선(서창역앞 ~ 조천1교남측),55.7289
2025,3,일반국도1호선,상행,일반국도1호선(소정대교남측 ~ 천안시-연기군경계(4)),54.192
2025,3,일반국도1호선,상행,일반국도1호선(신안과선교북측 ~ 서창역앞),55.7289
2025,3,일반국도1호선,상행,일반국도1호선(신흥사거리 ~ 문화예술회관입구),35.8131
2025,3,일반국도1호선,상행,일반국도1호선(연기사거리 ~ 번암사거리),43.2615
2025,3,일반국도1호선,상행,일반국도1호선(연기사거리 ~ 월하오거리),43.2668
2025,3,일반국도1호선,상행,일반국도1호선(연기삼거리 ~ 연기사거리),43.2722
2025,3,일반국도1호선,상행,일반국도1호선(운당교 ~ 소정대교남측),54.192
2025,3,일반국도1호선,상행,일반국도1호선(전동교차로 ~ 동교리입구),77.6756
2025,3,일반국도1호선,상행,일반국도1호선(전의교차로 ~ 유천교차로),77.4356
2025,3,일반국도1호선,상행,일반국도1호선(조천1교남측 ~ 전동교차로),58.3956
2025,3,일반국도1호선,상행,일반국도1호선(조천5교남측 ~ 전의교차로),78.4889
2025,3,일반국도1호선,상행,일반국도1호선(주추교차로 ~ 추수지하차도북측),31.3483
2025,3,일반국도1호선,상행,일반국도1호선(추수지하차도북측 ~ 모개고가차도),37.4314
2025,3,일반국도1호선,하행,일반국도1호선(동교리입구 ~ 전동교차로),77.1511
2025,3,일반국도1호선,하행,일반국도1호선(모개고가차도 ~ 추수지하차도북측),33.9947
2025,3,일반국도1호선,하행,일반국도1호선(문화예술회관입구 ~ 신흥사거리),31.3581
2025,3,일반국도1호선,하행,일반국도1호선(번암사거리 ~ 연기사거리),34.5014
2025,3,일반국도1호선,하행,일반국도1호선(서창역앞 ~ 신안과선교북측),59.5778
2025,3,일반국도1호선,하행,일반국도1호선(소정대교남측 ~ 운당교),68.0893
2025,3,일반국도1호선,하행,일반국도1호선(연기사거리 ~ 연기삼거리),34.5014
2025,3,일반국도1호선,하행,일반국도1호선(욱일삼거리 ~ 문화예술회관입구),31.3558
2025,3,일반국도1호선,하행,일반국도1호선(월하오거리 ~ 연기사거리),34.5014
2025,3,일반국도1호선,하행,일반국도1호선(유천교차로 ~ 전의교차로),77.1289
2025,3,일반국도1호선,하행,일반국도1호선(전동교차로 ~ 조천1교남측),72.0533
2025,3,일반국도1호선,하행,일반국도1호선(전의교차로 ~ 조천5교남측),77.6489
2025,3,일반국도1호선,하행,일반국도1호선(조천1교남측 ~ 서창역앞),59.5778
2025,3,일반국도1호선,하행,일반국도1호선(조천5교남측 ~ 동교리입구),77.3022
2025,3,일반국도1호선,하행,일반국도1호선(천안시-연기군경계(4) ~ 소정대교남측),68.0893
2025,3,일반국도1호선,하행,일반국도1호선(추수지하차도북측 ~ 주추교차로),27.2145
2025,3,일반국도36호선,상행,일반국도36호선(번암사거리 ~ 죽림삼거리),50.1788
2025,3,일반국도36호선,상행,일반국도36호선(죽림삼거리 ~ 상리사거리),69.2978
2025,3,일반국도36호선,하행,일반국도36호선(봉안리 ~ 주추지하차도 남측),46.7254
2025,3,일반국도36호선,하행,일반국도36호선(상리사거리 ~ 죽림삼거리),68.9022
2025,3,일반국도36호선,하행,일반국도36호선(죽림삼거리 ~ 번암사거리),45.5677
2025,3,절재로,상행,절재로(가재마을12단지앞사거리 ~ 주추교차로),24.8336
2025,3,절재로,상행,절재로(공동청사 사거리 ~ 국책연구단지사거리),35.109
2025,3,절재로,상행,절재로(도램마을9단지앞사거리 ~ 가재마을12단지앞사거리),33.6296
2025,3,절재로,상행,절재로(도움8로교차로1 ~ 햇무리교북단),50.7869
2025,3,절재로,상행,절재로(양지중사거리 ~ 도램마을9단지앞사거리),19.7011
2025,3,절재로,상행,절재로(양지중사거리 ~ 도움8로교차로1),31.4728
2025,3,절재로,상행,절재로(햇무리교북단 ~ 공동청사 사거리),35.8362
2025,3,절재로,하행,절재로(가재마을12단지앞사거리 ~ 도램마을9단지앞사거리),28.466
2025,3,절재로,하행,절재로(공동청사 사거리 ~ 햇무리교북단),35.109
2025,3,절재로,하행,절재로(국책연구단지사거리 ~ 공동청사 사거리),18.6806
2025,3,절재로,하행,절재로(도램마을9단지앞사거리 ~ 양지중사거리),24.7253
2025,3,절재로,하행,절재로(도움8로교차로1 ~ 양지중사거리),44.3087
2025,3,절재로,하행,절재로(주추교차로 ~ 가재마을12단지앞사거리),22.8063
2025,3,절재로,하행,절재로(햇무리교북단 ~ 도움8로교차로1),49.3293
2025,3,정안세종로,상행,정안세종로(모개고가차도 ~ 수산IC교 북서),60.6156
2025,3,정안세종로,하행,정안세종로(수산IC교 북서 ~ 모개고가차도),109.2419
2025,3,지방도604호선,상행,지방도604호선(문주1교북측 ~ 예양교차로동편),67.5898
2025,3,지방도604호선,하행,지방도604호선(예양교차로동편 ~ 문주1교북측),58.3103
2025,3,지방도96호선,상행,지방도96호선(갈대습지앞 ~ 월산교차로),30.7692
2025,3,지방도96호선,상행,지방도96호선(금남교앞 ~ 당암삼거리),33.39
2025,3,지방도96호선,상행,지방도96호선(금남교앞 ~ 한누리대교북측교차로),24.1403
2025,3,지방도96호선,상행,지방도96호선(대평지하차도 ~ 대평중앞),28.0247
2025,3,지방도96호선,상행,지방도96호선(성남고사거리 ~ 세종엠코타운),18.4523
2025,3,지방도96호선,상행,지방도96호선(양화2교차로 ~ 행정복합도시홍보관),28.4812
2025,3,지방도96호선,상행,지방도96호선(한누리대교북측교차로 ~ 송원교차로),21.5221
2025,3,지방도96호선,상행,지방도96호선(행정복합도시홍보관 ~ 푸르지오시티앞사거리),28.4792
2025,3,지방도96호선,하행,지방도96호선(당암삼거리 ~ 금남교앞),31.543
2025,3,지방도96호선,하행,지방도96호선(대평중앞 ~ 대평지하차도),28.9757
2025,3,지방도96호선,하행,지방도96호선(부강터널 ~ 용합삼거리),76.9925
2025,3,지방도96호선,하행,지방도96호선(성남고사거리 ~ 푸르지오시티앞사거리),22.9525
2025,3,지방도96호선,하행,지방도96호선(세종엠코타운 ~ 성남고사거리),17.8462
2025,3,지방도96호선,하행,지방도96호선(송원교차로 ~ -),55.0404
2025,3,지방도96호선,하행,지방도96호선(송원교차로 ~ 한누리대교북측교차로),23.0171
2025,3,지방도96호선,하행,지방도96호선(월산교차로 ~ 갈대습지앞),28.4812
2025,3,지방도96호선,하행,지방도96호선(푸르지오시티앞사거리 ~ 행정복합도시홍보관),30.7652
2025,3,지방도96호선,하행,지방도96호선(한누리대교북측교차로 ~ 금남교앞),37.1663
2025,3,지방도96호선,하행,지방도96호선(행정복합도시홍보관 ~ 갈대습지앞),30.7713
2025,3,청연로,상행,청연로(용합삼거리 ~ 예양교차로동편),50.1972
2025,3,청연로,하행,청연로(예양교차로동편 ~ 용합삼거리),46.3472
2025,3,충현로,상행,충현로(조치원지하차도앞 ~ 서창사거리),34.9877
2025,3,충현로,하행,충현로(서창사거리 ~ 조치원지하차도앞),36.1852
2025,3,평기길,상행,평기길(- ~ 송학사거리),47.0938
2025,3,평기길,하행,평기길(송학사거리 ~ -),52.8127
2025,3,한누리대로,상행,한누리대로(4-1생활권(한누리대로) ~ 집현리(한누리대로)),27.112
2025,3,한누리대로,상행,한누리대로(4-1생활권(한누리대로) ~ 집현리885-1),34.9436
2025,3,한누리대로,상행,한누리대로(고속시외버스터미널앞사거리 ~ 대평동(한누리대로)),19.8933
2025,3,한누리대로,상행,한누리대로(고속시외버스터미널앞사거리 ~ 한누리대교북측교차로),35.9551
2025,3,한누리대로,상행,한누리대로(공공청사 ~ 소담동(한누리대로)),30.8106
2025,3,한누리대로,상행,한누리대로(국책연구단지사거리 ~ 4-1생활권(한누리대로)),39.9933
2025,3,한누리대로,상행,한누리대로(대평동(한누리대로) ~ 행정중심복합도시3-2생활권),32.5809
2025,3,한누리대로,상행,한누리대로(도램마을9단지앞사거리 ~ 양지초교사거리),29.3727
2025,3,한누리대로,상행,한누리대로(보름교동측 ~ 연기3리교차로),41.4066
2025,3,한누리대로,상행,한누리대로(성남고사거리 ~ 도램마을9단지앞사거리),30.9182
2025,3,한누리대로,상행,한누리대로(소담동(한누리대로) ~ 국책연구단지사거리),30.2362
2025,3,한누리대로,상행,한누리대로(아람찬교남단 ~ 합강교차로),27.112
2025,3,한누리대로,상행,한누리대로(양지초교사거리 ~ 금사교고가차도),30.4046
2025,3,한누리대로,상행,한누리대로(연기3리교차로 ~ 금사교고가차도),43.338
2025,3,한누리대로,상행,한누리대로(집현리(한누리대로) ~ 4-2생활권(한누리대로)),25.5031
2025,3,한누리대로,상행,한누리대로(집현리(한누리대로) ~ 아람찬교남단),27.112
2025,3,한누리대로,상행,한누리대로(집현리885-1 ~ 4-2생활권(한누리대로)),41.0056
2025,3,한누리대로,상행,한누리대로(한누리대교북측교차로 ~ 국세청앞사거리),26.1952
2025,3,한누리대로,상행,한누리대로(합강교차로 ~ 보름교동측),27.112
2025,3,한누리대로,상행,한누리대로(행정중심복합도시3-2생활권 ~ 공공청사),37.7245
2025,3,한누리대로,하행,한누리대로(4-1생활권(한누리대로) ~ 국책연구단지사거리),35.3091
2025,3,한누리대로,하행,한누리대로(4-2생활권(한누리대로) ~ 집현리(한누리대로)),33.1697
2025,3,한누리대로,하행,한누리대로(4-2생활권(한누리대로) ~ 집현리885-1),26.8852
2025,3,한누리대로,하행,한누리대로(공공청사 ~ 행정중심복합도시3-2생활권),38.6393
2025,3,한누리대로,하행,한누리대로(국세청앞사거리 ~ 한누리대교북측교차로),34.2552
2025,3,한누리대로,하행,한누리대로(국책연구단지사거리 ~ 소담동(한누리대로)),31.3472
2025,3,한누리대로,하행,한누리대로(금사교고가차도 ~ 양지초교사거리),31.208
2025,3,한누리대로,하행,한누리대로(금사교고가차도 ~ 연기3리교차로),42.9842
2025,3,한누리대로,하행,한누리대로(대평동(한누리대로) ~ 고속시외버스터미널앞사거리),33.7886
2025,3,한누리대로,하행,한누리대로(도램마을9단지앞사거리 ~ 성남고사거리),28.2182
2025,3,한누리대로,하행,한누리대로(보름교동측 ~ 합강교차로),30.7436
2025,3,한누리대로,하행,한누리대로(소담동(한누리대로) ~ 공공청사),26.3944
2025,3,한누리대로,하행,한누리대로(아람찬교남단 ~ 집현리(한누리대로)),30.7436
2025,3,한누리대로,하행,한누리대로(양지초교사거리 ~ 도램마을9단지앞사거리),23.9
2025,3,한누리대로,하행,한누리대로(연기3리교차로 ~ 보름교동측),42.1593
2025,3,한누리대로,하행,한누리대로(집현리(한누리대로) ~ 4-1생활권(한누리대로)),30.7436
2025,3,한누리대로,하행,한누리대로(집현리885-1 ~ 4-1생활권(한누리대로)),26.6863
2025,3,한누리대로,하행,한누리대로(한누리대교북측교차로 ~ 고속시외버스터미널앞사거리),49.2874
2025,3,한누리대로,하행,한누리대로(합강교차로 ~ 아람찬교남단),30.7436
2025,3,한누리대로,하행,한누리대로(행정중심복합도시3-2생활권 ~ 대평동(한누리대로)),32.7687
2025,3,행복대로,상행,행복대로(노블랜드112동앞 ~ 더테라스601동앞),34.3747
2025,3,행복대로,상행,행복대로(대평중앞 ~ 노블랜드112동앞),34.377
2025,3,행복대로,상행,행복대로(더테라스601동앞 ~ 수자인503동앞),31.8256
2025,3,행복대로,상행,행복대로(수자인503동앞 ~ 수자인510동앞),31.8326
2025,3,행복대로,상행,행복대로(수자인510동앞 ~ 디딤2교북측),66.5255
2025,3,행복대로,상행,행복대로(집현리623-5 ~ 집현리785-135),66.2034
2025,3,행복대로,상행,행복대로(집현리785-135 ~ 디딤2교북측),51.1454
2025,3,행복대로,하행,행복대로(노블랜드112동앞 ~ 대평중앞),28.0607
2025,3,행복대로,하행,행복대로(더테라스601동앞 ~ 노블랜드112동앞),28.0584
2025,3,행복대로,하행,행복대로(디딤2교북측 ~ 수자인510동앞),51.1454
2025,3,행복대로,하행,행복대로(디딤2교북측 ~ 집현리785-135),60.8885
2025,3,행복대로,하행,행복대로(수자인503동앞 ~ 더테라스601동앞),26.5627
2025,3,행복대로,하행,행복대로(수자인510동앞 ~ 수자인503동앞),26.5627
2025,3,행복대로,하행,행복대로(집현리785-135 ~ 집현리623-5),50.5717
2025,4,갈매로,상행,갈매로(갈매로교차로1 ~ 금사교고가차도동편),55.2448
2025,4,갈매로,상행,갈매로(고속시외버스터미널앞사거리 ~ 금남교앞),39.8442
2025,4,갈매로,상행,갈매로(양지중사거리 ~ 갈매로교차로1),35.4691
2025,4,갈매로,상행,갈매로(푸르지오시티앞사거리 ~ 양지중사거리),37.2907
2025,4,갈매로,하행,갈매로(갈매로교차로1 ~ 양지중사거리),27.9453
2025,4,갈매로,하행,갈매로(금남교앞 ~ 고속시외버스터미널앞사거리),34.2587
2025,4,갈매로,하행,갈매로(금사교고가차도동편 ~ 갈매로교차로1),47.452
2025,4,갈매로,하행,갈매로(양지중사거리 ~ 푸르지오시티앞사거리),33.0278
2025,4,당산로,상행,당산로(- ~ 월하오거리),47.3454
2025,4,당산로,하행,당산로(월하오거리 ~ -),48.5116
2025,4,산학리길,상행,산학리길(- ~ -),55.9354
2025,4,산학리길,하행,산학리길(- ~ -),58.0476
2025,4,새내로,상행,새내로(세종고입구 ~ 신안1리사거리),25.5171
2025,4,새내로,상행,새내로(역전교차로 ~ 세종고입구),34.2902
2025,4,새내로,상행,새내로(죽림오거리 ~ 역전교차로),35.0959
2025,4,새내로,하행,새내로(세종고입구 ~ 역전교차로),33.7557
2025,4,새내로,하행,새내로(신안1리사거리 ~ 세종고입구),15.795
2025,4,새내로,하행,새내로(역전교차로 ~ 죽림오거리),41.109
2025,4,시목부강로,상행,시목부강로(시목교(북측) ~ 부용삼거리),49.4419
2025,4,시목부강로,하행,시목부강로(부용삼거리 ~ 시목교(북측)),47.053
2025,4,시청대로,상행,시청대로(대평동(시청대로) ~ 보람동(시청대로)),24.7412
2025,4,시청대로,상행,시청대로(반곡동 67-1 ~ 4-1생활권(한누리대로)),21.7816
2025,4,시청대로,상행,시청대로(보람동(시청대로) ~ 중흥클래스1003동앞),26.968
2025,4,시청대로,상행,시청대로(세종자동차극장 ~ 대평동(시청대로)),33.1176
2025,4,시청대로,상행,시청대로(중흥클래스1003동앞 ~ 회전교차로),27.4984
2025,4,시청대로,상행,시청대로(집현리785-135 ~ 집현리산173),21.4714
2025,4,시청대로,상행,시청대로(집현리산173 ~ 반곡동 67-1),21.2191
2025,4,시청대로,상행,시청대로(회전교차로 ~ 공동청사 사거리),27.028
2025,4,시청대로,하행,시청대로(4-1생활권(한누리대로) ~ 반곡동 67-1),22.9813
2025,4,시청대로,하행,시청대로(공동청사 사거리 ~ 회전교차로),31.3991
2025,4,시청대로,하행,시청대로(대평동(시청대로) ~ 세종자동차극장),32.851
2025,4,시청대로,하행,시청대로(반곡동 67-1 ~ 집현리산173),21.3039
2025,4,시청대로,하행,시청대로(보람동(시청대로) ~ 대평동(시청대로)),24.3251
2025,4,시청대로,하행,시청대로(중흥클래스1003동앞 ~ 보람동(시청대로)),28.689
2025,4,시청대로,하행,시청대로(집현리산173 ~ 집현리785-135),34.0334
2025,4,시청대로,하행,시청대로(회전교차로 ~ 중흥클래스1003동앞),30.1549
2025,4,연청로,상행,연청로(부강터널 ~ -),86.4181
2025,4,연청로,하행,연청로(- ~ 부강터널),77.7616
2025,4,용연로,상행,용연로(- ~ 송학사거리),56.3355
2025,4,용연로,하행,용연로(송학사거리 ~ -),54.0211
2025,4,일반국도1호선,상행,일반국도1호선(남세종IC ~ 두만교차로북측),71.7386
2025,4,일반국도1호선,상행,일반국도1호선(동교리입구 ~ 조천5교남측),78.3595
2025,4,일반국도1호선,상행,일반국도1호선(문화예술회관입구 ~ 욱일삼거리),36.664
2025,4,일반국도1호선,상행,일반국도1호선(번암사거리 ~ 조치원자이아파트),43.0096
2025,4,일반국도1호선,상행,일반국도1호선(서창사거리 ~ 신안1리사거리),26.0245
2025,4,일반국도1호선,상행,일반국도1호선(서창역앞 ~ 조천1교남측),56.2516
2025,4,일반국도1호선,상행,일반국도1호선(소정대교남측 ~ 천안시-연기군경계(4)),54.2582
2025,4,일반국도1호선,상행,일반국도1호선(신안과선교북측 ~ 서창역앞),56.2516
2025,4,일반국도1호선,상행,일반국도1호선(신흥사거리 ~ 문화예술회관입구),36.664
2025,4,일반국도1호선,상행,일반국도1호선(연기사거리 ~ 번암사거리),43.2344
2025,4,일반국도1호선,상행,일반국도1호선(연기사거리 ~ 월하오거리),43.2344
2025,4,일반국도1호선,상행,일반국도1호선(연기삼거리 ~ 연기사거리),43.2344
2025,4,일반국도1호선,상행,일반국도1호선(욱일삼거리 ~ 서창사거리),26.0272
2025,4,일반국도1호선,상행,일반국도1호선(운당교 ~ 소정대교남측),54.2582
2025,4,일반국도1호선,상행,일반국도1호선(전동교차로 ~ 동교리입구),78.0196
2025,4,일반국도1호선,상행,일반국도1호선(전의교차로 ~ 유천교차로),78.2778
2025,4,일반국도1호선,상행,일반국도1호선(조천1교남측 ~ 전동교차로),59.1438
2025,4,일반국도1호선,상행,일반국도1호선(조천5교남측 ~ 전의교차로),78.6271
2025,4,일반국도1호선,상행,일반국도1호선(조치원자이아파트 ~ 신흥사거리),20.1707
2025,4,일반국도1호선,상행,일반국도1호선(주추교차로 ~ 추수지하차도북측),31.2336
2025,4,일반국도1호선,상행,일반국도1호선(추수지하차도북측 ~ 모개고가차도),38.6781
2025,4,일반국도1호선,하행,일반국도1호선(동교리입구 ~ 전동교차로),77.6699
2025,4,일반국도1호선,하행,일반국도1호선(두만교차로북측 ~ 남세종IC),73.0449
2025,4,일반국도1호선,하행,일반국도1호선(모개고가차도 ~ 추수지하차도북측),33.6521
2025,4,일반국도1호선,하행,일반국도1호선(문화예술회관입구 ~ 신흥사거리),32.3118
2025,4,일반국도1호선,하행,일반국도1호선(번암사거리 ~ 연기사거리),36.0031
2025,4,일반국도1호선,하행,일반국도1호선(서창사거리 ~ 욱일삼거리),23.6309
2025,4,일반국도1호선,하행,일반국도1호선(서창역앞 ~ 신안과선교북측),59.683
2025,4,일반국도1호선,하행,일반국도1호선(소정대교남측 ~ 운당교),67.3366
2025,4,일반국도1호선,하행,일반국도1호선(신안1리사거리 ~ 서창사거리),23.6309
2025,4,일반국도1호선,하행,일반국도1호선(신흥사거리 ~ 조치원자이아파트),28.4474
2025,4,일반국도1호선,하행,일반국도1호선(연기사거리 ~ 연기삼거리),36.0156
2025,4,일반국도1호선,하행,일반국도1호선(욱일삼거리 ~ 문화예술회관입구),32.3065
2025,4,일반국도1호선,하행,일반국도1호선(월하오거리 ~ 연기사거리),36.0031
2025,4,일반국도1호선,하행,일반국도1호선(유천교차로 ~ 전의교차로),77.3922
2025,4,일반국도1호선,하행,일반국도1호선(전동교차로 ~ 조천1교남측),72.1765
2025,4,일반국도1호선,하행,일반국도1호선(전의교차로 ~ 조천5교남측),77.5644
2025,4,일반국도1호선,하행,일반국도1호선(조천1교남측 ~ 서창역앞),59.683
2025,4,일반국도1호선,하행,일반국도1호선(조천5교남측 ~ 동교리입구),77.4085
2025,4,일반국도1호선,하행,일반국도1호선(조치원자이아파트 ~ 번암사거리),35.4674
2025,4,일반국도1호선,하행,일반국도1호선(천안시-연기군경계(4) ~ 소정대교남측),67.3366
2025,4,일반국도1호선,하행,일반국도1호선(추수지하차도북측 ~ 주추교차로),27.9315
2025,4,일반국도36호선,상행,일반국도36호선(번암사거리 ~ 죽림삼거리),52.7083
2025,4,일반국도36호선,상행,일반국도36호선(죽림삼거리 ~ 상리사거리),69.4183
2025,4,일반국도36호선,하행,일반국도36호선(봉안리 ~ 주추지하차도 남측),47.0362
2025,4,일반국도36호선,하행,일반국도36호선(상리사거리 ~ 죽림삼거리),68.7092
2025,4,일반국도36호선,하행,일반국도36호선(죽림삼거리 ~ 번암사거리),49.7
2025,4,절재로,상행,절재로(가재마을12단지앞사거리 ~ 주추교차로),25.1044
2025,4,절재로,상행,절재로(공동청사 사거리 ~ 국책연구단지사거리),35.5866
2025,4,절재로,상행,절재로(도램마을9단지앞사거리 ~ 가재마을12단지앞사거리),33.8728
2025,4,절재로,상행,절재로(도움8로교차로1 ~ 햇무리교북단),50.6134
2025,4,절재로,상행,절재로(양지중사거리 ~ 도램마을9단지앞사거리),19.0906
2025,4,절재로,상행,절재로(양지중사거리 ~ 도움8로교차로1),32.7921
2025,4,절재로,상행,절재로(햇무리교북단 ~ 공동청사 사거리),35.622
2025,4,절재로,하행,절재로(가재마을12단지앞사거리 ~ 도램마을9단지앞사거리),27.5782
2025,4,절재로,하행,절재로(공동청사 사거리 ~ 햇무리교북단),35.5866
2025,4,절재로,하행,절재로(국책연구단지사거리 ~ 공동청사 사거리),19.488
2025,4,절재로,하행,절재로(도램마을9단지앞사거리 ~ 양지중사거리),25.076
2025,4,절재로,하행,절재로(도움8로교차로1 ~ 양지중사거리),43.9247
2025,4,절재로,하행,절재로(주추교차로 ~ 가재마을12단지앞사거리),22.8009
2025,4,절재로,하행,절재로(햇무리교북단 ~ 도움8로교차로1),44.8303
2025,4,정안세종로,상행,정안세종로(모개고가차도 ~ 수산IC교 북서),60.5216
2025,4,정안세종로,하행,정안세종로(수산IC교 북서 ~ 모개고가차도),109.0542
2025,4,조치원로,상행,조치원로(상리사거리 ~ 역전교차로),35.6609
2025,4,조치원로,하행,조치원로(역전교차로 ~ 상리사거리),32.4828
2025,4,지방도604호선,상행,지방도604호선(문주1교북측 ~ 예양교차로동편),71.0174
2025,4,지방도604호선,상행,지방도604호선(조치원제일교회 ~ 신흥사거리),15.6641
2025,4,지방도604호선,하행,지방도604호선(신흥사거리 ~ 조치원제일교회),19.2948
2025,4,지방도604호선,하행,지방도604호선(예양교차로동편 ~ 문주1교북측),75.9811
