년도,월,일,날짜,행정구역,승차,하차,환승
2023,1,26,2023-01-26,다정동,620,621,52
2023,1,26,2023-01-26,대평동,1720,1591,1042
2023,1,26,2023-01-26,도담동,5958,4954,1445
2023,1,26,2023-01-26,반곡동,1818,1757,77
2023,1,26,2023-01-26,보람동,783,655,85
2023,1,26,2023-01-26,부강면,273,168,15
2023,1,26,2023-01-26,소정면,60,35,2
2023,1,26,2023-01-26,아름동,3035,2568,170
2023,1,26,2023-01-26,어진동,5134,4922,1138
2023,1,26,2023-01-26,연기면,1382,1213,213
2023,1,26,2023-01-26,연동면,157,100,7
2023,1,26,2023-01-26,연서면,514,439,35
2023,1,26,2023-01-26,장군면,456,322,34
2023,1,26,2023-01-26,전동면,210,162,4
2023,1,26,2023-01-26,전의면,331,222,25
2023,1,26,2023-01-26,조치원읍,5270,4461,398
2023,1,26,2023-01-26,종촌동,2224,2090,135
2023,1,26,2023-01-26,한솔동,3364,3107,321
2023,1,27,2023-01-27,가람동,38,45,9
2023,1,27,2023-01-27,고운동,2427,2042,230
2023,1,27,2023-01-27,금남면,873,670,90
2023,1,27,2023-01-27,나성동,2308,1752,249
2023,1,27,2023-01-27,다정동,646,592,40
2023,1,27,2023-01-27,대평동,1845,1719,1104
2023,1,27,2023-01-27,도담동,5974,5101,1501
2023,1,27,2023-01-27,반곡동,1904,1753,79
2023,1,27,2023-01-27,보람동,763,673,89
2023,1,27,2023-01-27,부강면,234,165,11
2023,1,27,2023-01-27,소정면,84,59,1
2023,1,27,2023-01-27,아름동,3102,2538,198
2023,1,27,2023-01-27,어진동,5209,4719,1221
2023,1,27,2023-01-27,연기면,1510,1302,212
2023,1,27,2023-01-27,연동면,164,115,7
2023,1,27,2023-01-27,연서면,565,440,39
2023,1,27,2023-01-27,장군면,536,310,21
2023,1,27,2023-01-27,전동면,192,167,14
2023,1,27,2023-01-27,전의면,389,254,45
2023,1,27,2023-01-27,조치원읍,5541,4846,397
2023,1,27,2023-01-27,종촌동,2348,2127,142
2023,1,27,2023-01-27,한솔동,3456,3251,371
2023,1,28,2023-01-28,가람동,53,67,4
2023,1,28,2023-01-28,고운동,1414,1156,132
2023,1,28,2023-01-28,금남면,570,413,42
2023,1,28,2023-01-28,나성동,1308,999,148
2023,1,28,2023-01-28,다정동,286,342,20
2023,1,28,2023-01-28,대평동,1254,1134,688
2023,1,28,2023-01-28,도담동,3246,2885,812
2023,1,28,2023-01-28,반곡동,919,720,40
2023,1,28,2023-01-28,반포면,3,0,0
2023,1,28,2023-01-28,보람동,483,407,68
2023,1,28,2023-01-28,부강면,135,115,5
2023,1,28,2023-01-28,소정면,57,33,1
2023,1,28,2023-01-28,아름동,1892,1346,100
2023,1,28,2023-01-28,어진동,1909,1938,653
2023,1,28,2023-01-28,연기면,938,714,96
2023,1,28,2023-01-28,연동면,123,72,3
2023,1,28,2023-01-28,연서면,401,279,17
2023,1,28,2023-01-28,장군면,409,233,18
2023,1,28,2023-01-28,전동면,172,116,3
2023,1,28,2023-01-28,전의면,258,178,29
2023,1,28,2023-01-28,조치원읍,3869,3421,266
2023,1,28,2023-01-28,종촌동,1309,1218,77
2023,1,28,2023-01-28,한솔동,2038,1947,249
2023,1,29,2023-01-29,가람동,41,53,6
2023,1,29,2023-01-29,고운동,1077,895,76
2023,1,29,2023-01-29,금남면,502,431,42
2023,1,29,2023-01-29,나성동,990,826,116
2023,1,29,2023-01-29,다정동,263,322,20
2023,1,29,2023-01-29,대평동,1075,919,493
2023,1,29,2023-01-29,도담동,2466,2351,670
2023,1,29,2023-01-29,반곡동,631,627,37
2023,1,29,2023-01-29,보람동,335,280,62
2023,1,29,2023-01-29,부강면,148,123,9
2023,1,29,2023-01-29,소정면,31,29,1
2023,1,29,2023-01-29,아름동,1394,1076,76
2023,1,29,2023-01-29,어진동,1606,1603,527
2023,1,29,2023-01-29,연기면,658,686,87
2023,1,29,2023-01-29,연동면,106,83,4
2023,1,29,2023-01-29,연서면,293,270,15
2023,1,29,2023-01-29,장군면,349,196,15
2023,1,29,2023-01-29,전동면,108,96,2
2023,1,29,2023-01-29,전의면,224,157,20
2023,1,29,2023-01-29,조치원읍,3573,2799,249
2023,1,29,2023-01-29,종촌동,982,1029,46
2023,1,29,2023-01-29,한솔동,1802,1705,249
2023,1,30,2023-01-30,가람동,32,39,5
2023,1,30,2023-01-30,고운동,2071,1789,166
2023,1,30,2023-01-30,금남면,759,632,89
2023,1,30,2023-01-30,나성동,1951,1621,227
2023,1,30,2023-01-30,다정동,576,587,29
2023,1,30,2023-01-30,대평동,1775,1623,1118
2023,1,30,2023-01-30,도담동,5421,4594,1404
2023,1,30,2023-01-30,반곡동,1706,1616,66
2023,1,30,2023-01-30,보람동,692,602,78
2023,1,30,2023-01-30,부강면,253,164,13
2023,1,30,2023-01-30,소정면,76,42,0
2023,1,30,2023-01-30,아름동,2773,2307,152
2023,1,30,2023-01-30,어진동,4616,4290,1020
2023,1,30,2023-01-30,연기면,1342,1294,183
2023,1,30,2023-01-30,연동면,190,143,11
2023,1,30,2023-01-30,연서면,511,414,40
2023,1,30,2023-01-30,장군면,504,301,34
2023,1,30,2023-01-30,전동면,230,161,2
2023,1,30,2023-01-30,전의면,431,302,57
2023,1,30,2023-01-30,조치원읍,5415,4478,392
2023,1,30,2023-01-30,종촌동,1957,1814,148
2023,1,30,2023-01-30,한솔동,3142,2944,372
2023,1,31,2023-01-31,가람동,31,56,5
2023,1,31,2023-01-31,고운동,2122,1948,207
2023,1,31,2023-01-31,금남면,797,663,77
2023,1,31,2023-01-31,나성동,2126,1672,200
2023,1,31,2023-01-31,다정동,547,559,39
2023,1,31,2023-01-31,대평동,1857,1678,1142
2023,1,31,2023-01-31,도담동,5528,4708,1417
2023,1,31,2023-01-31,반곡동,1827,1672,84
2023,1,31,2023-01-31,보람동,734,628,95
2023,1,31,2023-01-31,부강면,234,158,10
2023,1,31,2023-01-31,소정면,71,47,0
2023,1,31,2023-01-31,아름동,2913,2406,173
2023,1,31,2023-01-31,어진동,4770,4435,1047
2023,1,31,2023-01-31,연기면,1377,1229,193
2023,1,31,2023-01-31,연동면,178,133,11
2023,1,31,2023-01-31,연서면,488,390,32
2023,1,31,2023-01-31,장군면,498,338,31
2023,1,31,2023-01-31,전동면,247,179,6
2023,1,31,2023-01-31,전의면,404,273,62
2023,1,31,2023-01-31,조치원읍,5326,4480,404
2023,1,31,2023-01-31,종촌동,1999,1846,131
2023,1,31,2023-01-31,한솔동,3247,3064,358
2023,2,1,2023-02-01,가람동,51,39,9
2023,2,1,2023-02-01,고운동,2196,1914,187
2023,2,1,2023-02-01,금남면,822,672,69
2023,2,1,2023-02-01,나성동,2105,1609,230
2023,2,1,2023-02-01,다정동,538,586,26
2023,2,1,2023-02-01,대평동,1828,1708,1126
2023,2,1,2023-02-01,도담동,5615,4767,1361
2023,2,1,2023-02-01,반곡동,1836,1733,64
2023,2,1,2023-02-01,보람동,735,646,92
2023,2,1,2023-02-01,부강면,214,163,7
2023,2,1,2023-02-01,소정면,76,36,1
2023,2,1,2023-02-01,아름동,2866,2510,163
2023,2,1,2023-02-01,어진동,4801,4525,1094
2023,2,1,2023-02-01,연기면,1387,1220,218
2023,2,1,2023-02-01,연동면,170,127,9
2023,2,1,2023-02-01,연서면,496,402,27
2023,2,1,2023-02-01,장군면,536,339,33
2023,2,1,2023-02-01,전동면,226,188,4
2023,2,1,2023-02-01,전의면,377,272,54
2023,2,1,2023-02-01,조치원읍,5121,4477,366
2023,2,1,2023-02-01,종촌동,1927,1804,104
2023,2,1,2023-02-01,한솔동,3320,3180,363
2023,2,2,2023-02-02,가람동,29,34,2
2023,2,2,2023-02-02,고운동,2113,1867,175
2023,2,2,2023-02-02,금남면,953,779,97
2023,2,2,2023-02-02,나성동,1993,1647,241
2023,2,2,2023-02-02,다정동,506,565,27
2023,2,2,2023-02-02,대평동,1813,1638,1120
2023,2,2,2023-02-02,도담동,5428,4802,1347
2023,2,2,2023-02-02,반곡동,1864,1673,64
2023,2,2,2023-02-02,반포면,4,3,0
2023,2,2,2023-02-02,보람동,787,655,106
2023,2,2,2023-02-02,부강면,225,148,8
2023,2,2,2023-02-02,소정면,71,42,0
2023,2,2,2023-02-02,아름동,2765,2349,160
2023,2,2,2023-02-02,어진동,4770,4366,1055
2023,2,2,2023-02-02,연기면,1358,1226,202
2023,2,2,2023-02-02,연동면,177,129,5
2023,2,2,2023-02-02,연서면,484,418,33
2023,2,2,2023-02-02,장군면,512,300,34
2023,2,2,2023-02-02,전동면,231,164,10
2023,2,2,2023-02-02,전의면,371,257,31
2023,2,2,2023-02-02,조치원읍,5187,4424,400
2023,2,2,2023-02-02,종촌동,1838,1721,114
2023,2,2,2023-02-02,한솔동,3263,3192,357
2023,2,3,2023-02-03,가람동,31,42,6
2023,2,3,2023-02-03,고운동,2293,1940,199
2023,2,3,2023-02-03,금남면,835,680,79
2023,2,3,2023-02-03,나성동,2101,1646,218
2023,2,3,2023-02-03,다정동,607,551,33
2023,2,3,2023-02-03,대평동,1902,1728,1111
2023,2,3,2023-02-03,도담동,5575,4808,1465
2023,2,3,2023-02-03,반곡동,1869,1613,94
2023,2,3,2023-02-03,반포면,5,12,0
2023,2,3,2023-02-03,보람동,771,674,109
2023,2,3,2023-02-03,부강면,249,167,14
2023,2,3,2023-02-03,소정면,67,35,0
2023,2,3,2023-02-03,아름동,2899,2469,182
2023,2,3,2023-02-03,어진동,4863,4290,1066
2023,2,3,2023-02-03,연기면,1409,1197,190
2023,2,3,2023-02-03,연동면,190,116,2
2023,2,3,2023-02-03,연서면,539,416,43
2023,2,3,2023-02-03,장군면,541,312,43
2023,2,3,2023-02-03,전동면,247,165,3
2023,2,3,2023-02-03,전의면,397,254,37
2023,2,3,2023-02-03,조치원읍,5419,4700,418
2023,2,3,2023-02-03,종촌동,2064,1895,134
2023,2,3,2023-02-03,한솔동,3383,3157,382
2023,2,4,2023-02-04,가람동,47,68,14
2023,2,4,2023-02-04,고운동,1607,1309,143
2023,2,4,2023-02-04,금남면,639,544,54
2023,2,4,2023-02-04,나성동,1439,1064,177
2023,2,4,2023-02-04,다정동,337,352,25
2023,2,4,2023-02-04,대평동,1427,1367,770
2023,2,4,2023-02-04,도담동,3367,2979,870
2023,2,4,2023-02-04,반곡동,917,773,47
2023,2,4,2023-02-04,보람동,473,434,43
2023,2,4,2023-02-04,부강면,194,142,8
2023,2,4,2023-02-04,소정면,49,32,0
2023,2,4,2023-02-04,아름동,1857,1417,117
2023,2,4,2023-02-04,어진동,2067,2008,688
2023,2,4,2023-02-04,연기면,1000,851,111
2023,2,4,2023-02-04,연동면,155,90,5
2023,2,4,2023-02-04,연서면,504,380,32
2023,2,4,2023-02-04,장군면,486,281,15
2023,2,4,2023-02-04,전동면,179,123,3
2023,2,4,2023-02-04,전의면,308,213,38
2023,2,4,2023-02-04,조치원읍,4672,4078,390
2023,2,4,2023-02-04,종촌동,1222,1256,61
2023,2,4,2023-02-04,한솔동,2195,2081,323
2023,2,5,2023-02-05,가람동,50,56,11
2023,2,5,2023-02-05,고운동,1061,948,87
2023,2,5,2023-02-05,금남면,379,372,35
2023,2,5,2023-02-05,나성동,944,822,70
2023,2,5,2023-02-05,다정동,241,286,18
2023,2,5,2023-02-05,대평동,1110,897,507
2023,2,5,2023-02-05,도담동,2632,2350,695
2023,2,5,2023-02-05,반곡동,667,628,34
2023,2,5,2023-02-05,보람동,334,263,46
2023,2,5,2023-02-05,부강면,124,116,7
2023,2,5,2023-02-05,소정면,40,28,0
2023,2,5,2023-02-05,아름동,1381,1143,86
2023,2,5,2023-02-05,어진동,1755,1740,547
2023,2,5,2023-02-05,연기면,642,727,73
2023,2,5,2023-02-05,연동면,105,73,4
2023,2,5,2023-02-05,연서면,306,292,21
2023,2,5,2023-02-05,장군면,343,193,17
2023,2,5,2023-02-05,전동면,127,96,7
2023,2,5,2023-02-05,전의면,234,157,20
2023,2,5,2023-02-05,조치원읍,3433,2714,178
2023,2,5,2023-02-05,종촌동,933,985,57
2023,2,5,2023-02-05,한솔동,1698,1671,212
2023,2,6,2023-02-06,가람동,26,34,6
2023,2,6,2023-02-06,고운동,1990,1732,189
2023,2,6,2023-02-06,금남면,769,686,77
2023,2,6,2023-02-06,나성동,1933,1639,209
2023,2,6,2023-02-06,다정동,500,513,30
2023,2,6,2023-02-06,대평동,1779,1591,1066
2023,2,6,2023-02-06,도담동,5196,4453,1402
2023,2,6,2023-02-06,반곡동,1671,1551,67
2023,2,6,2023-02-06,보람동,660,639,81
2023,2,6,2023-02-06,부강면,215,145,6
2023,2,6,2023-02-06,소정면,55,32,0
2023,2,6,2023-02-06,아름동,2593,2246,160
2023,2,6,2023-02-06,어진동,4443,4193,991
2023,2,6,2023-02-06,연기면,1358,1278,192
2023,2,6,2023-02-06,연동면,157,112,3
2023,2,6,2023-02-06,연서면,513,446,37
2023,2,6,2023-02-06,장군면,509,321,33
2023,2,6,2023-02-06,전동면,196,137,5
2023,2,6,2023-02-06,전의면,389,275,43
2023,2,6,2023-02-06,조치원읍,5100,4330,411
2023,2,6,2023-02-06,종촌동,1909,1644,127
2023,2,6,2023-02-06,한솔동,3183,2935,357
2023,2,7,2023-02-07,가람동,35,50,5
2023,2,7,2023-02-07,고운동,2134,1840,174
2023,2,7,2023-02-07,금남면,939,805,104
2023,2,7,2023-02-07,나성동,1925,1623,201
2023,2,7,2023-02-07,다정동,478,551,21
2023,2,7,2023-02-07,대평동,1741,1592,1080
2023,2,7,2023-02-07,도담동,5242,4576,1327
2023,2,7,2023-02-07,반곡동,1773,1681,88
2023,2,7,2023-02-07,보람동,676,634,79
2023,2,7,2023-02-07,부강면,211,162,4
2023,2,7,2023-02-07,소정면,74,41,0
2023,2,7,2023-02-07,아름동,2751,2318,148
2023,2,7,2023-02-07,어진동,4549,4348,976
2023,2,7,2023-02-07,연기면,1434,1273,221
2023,2,7,2023-02-07,연동면,189,134,5
2023,2,7,2023-02-07,연서면,483,394,37
2023,2,7,2023-02-07,장군면,480,321,24
2023,2,7,2023-02-07,전동면,222,155,5
2023,2,7,2023-02-07,전의면,385,273,43
2023,2,7,2023-02-07,조치원읍,5033,4281,388
2023,2,7,2023-02-07,종촌동,1885,1692,119
2023,2,7,2023-02-07,한솔동,3213,3035,357
2023,2,8,2023-02-08,가람동,33,30,9
2023,2,8,2023-02-08,고운동,2116,1872,156
2023,2,8,2023-02-08,금남면,735,626,66
2023,2,8,2023-02-08,나성동,2079,1653,227
2023,2,8,2023-02-08,다정동,565,548,44
2023,2,8,2023-02-08,대평동,1839,1708,1145
2023,2,8,2023-02-08,도담동,5487,4557,1369
2023,2,8,2023-02-08,반곡동,1770,1631,68
2023,2,8,2023-02-08,반포면,0,2,0
2023,2,8,2023-02-08,보람동,725,597,89
2023,2,8,2023-02-08,부강면,240,175,7
2023,2,8,2023-02-08,소정면,67,32,0
2023,2,8,2023-02-08,아름동,2823,2371,169
2023,2,8,2023-02-08,어진동,4749,4511,1081
2023,2,8,2023-02-08,연기면,1444,1310,205
2023,2,8,2023-02-08,연동면,194,123,7
2023,2,8,2023-02-08,연서면,497,407,33
2023,2,8,2023-02-08,장군면,524,309,24
2023,2,8,2023-02-08,전동면,196,147,10
2023,2,8,2023-02-08,전의면,313,201,27
2023,2,8,2023-02-08,조치원읍,5047,4387,379
2023,2,8,2023-02-08,종촌동,2031,1863,145
2023,2,8,2023-02-08,한솔동,3234,3153,336
2023,2,9,2023-02-09,가람동,29,32,4
2023,2,9,2023-02-09,고운동,2168,1904,179
2023,2,9,2023-02-09,금남면,832,710,93
2023,2,9,2023-02-09,나성동,1995,1602,221
2023,2,9,2023-02-09,다정동,573,531,44
2023,2,9,2023-02-09,대평동,1875,1756,1107
2023,2,9,2023-02-09,도담동,5377,4722,1389
2023,2,9,2023-02-09,반곡동,1790,1663,68
2023,2,9,2023-02-09,반포면,0,1,0
2023,2,9,2023-02-09,보람동,740,676,98
2023,2,9,2023-02-09,부강면,230,155,6
2023,2,9,2023-02-09,소정면,79,41,0
2023,2,9,2023-02-09,아름동,2833,2452,178
2023,2,9,2023-02-09,어진동,4734,4479,1033
2023,2,9,2023-02-09,연기면,1483,1264,234
2023,2,9,2023-02-09,연동면,202,140,3
2023,2,9,2023-02-09,연서면,565,443,44
2023,2,9,2023-02-09,장군면,538,347,26
2023,2,9,2023-02-09,전동면,242,160,4
2023,2,9,2023-02-09,전의면,359,265,50
2023,2,9,2023-02-09,조치원읍,5556,4835,433
2023,2,9,2023-02-09,종촌동,1927,1757,136
2023,2,9,2023-02-09,한솔동,3296,3081,339
2023,2,10,2023-02-10,가람동,26,38,4
2023,2,10,2023-02-10,고운동,2146,1853,181
2023,2,10,2023-02-10,금남면,805,628,73
2023,2,10,2023-02-10,나성동,2054,1670,226
2023,2,10,2023-02-10,다정동,524,542,33
2023,2,10,2023-02-10,대평동,1921,1724,1136
2023,2,10,2023-02-10,도담동,5257,4614,1360
2023,2,10,2023-02-10,반곡동,1867,1579,106
2023,2,10,2023-02-10,반포면,2,0,0
2023,2,10,2023-02-10,보람동,699,641,95
2023,2,10,2023-02-10,부강면,227,192,16
2023,2,10,2023-02-10,소정면,83,35,0
2023,2,10,2023-02-10,아름동,2761,2300,158
2023,2,10,2023-02-10,어진동,4944,4480,1130
2023,2,10,2023-02-10,연기면,1507,1259,246
2023,2,10,2023-02-10,연동면,204,114,5
2023,2,10,2023-02-10,연서면,510,405,47
2023,2,10,2023-02-10,장군면,544,260,33
2023,2,10,2023-02-10,전동면,196,139,2
2023,2,10,2023-02-10,전의면,365,253,39
2023,2,10,2023-02-10,조치원읍,5304,4660,366
2023,2,10,2023-02-10,종촌동,2012,1782,116
2023,2,10,2023-02-10,한솔동,3373,3135,378
2023,2,11,2023-02-11,가람동,46,68,11
2023,2,11,2023-02-11,고운동,1386,1121,111
2023,2,11,2023-02-11,금남면,635,490,46
2023,2,11,2023-02-11,나성동,1420,1086,135
2023,2,11,2023-02-11,다정동,317,355,29
2023,2,11,2023-02-11,대평동,1442,1324,734
2023,2,11,2023-02-11,도담동,3300,2860,798
2023,2,11,2023-02-11,반곡동,902,750,46
2023,2,11,2023-02-11,보람동,403,355,40
2023,2,11,2023-02-11,부강면,189,148,6
2023,2,11,2023-02-11,소정면,67,39,0
2023,2,11,2023-02-11,아름동,1818,1305,108
2023,2,11,2023-02-11,어진동,2036,1958,687
2023,2,11,2023-02-11,연기면,972,817,112
2023,2,11,2023-02-11,연동면,132,76,6
2023,2,11,2023-02-11,연서면,407,262,23
2023,2,11,2023-02-11,장군면,410,252,27
2023,2,11,2023-02-11,전동면,180,122,4
2023,2,11,2023-02-11,전의면,271,204,23
2023,2,11,2023-02-11,조치원읍,3989,3641,277
2023,2,11,2023-02-11,종촌동,1276,1185,92
2023,2,11,2023-02-11,한솔동,2178,2040,265
2023,2,12,2023-02-12,가람동,32,18,4
2023,2,12,2023-02-12,고운동,1076,984,99
2023,2,12,2023-02-12,금남면,488,409,48
2023,2,12,2023-02-12,나성동,888,763,93
2023,2,12,2023-02-12,다정동,288,297,17
2023,2,12,2023-02-12,대평동,1128,989,539
2023,2,12,2023-02-12,도담동,2469,2378,758
2023,2,12,2023-02-12,반곡동,656,655,37
2023,2,12,2023-02-12,보람동,310,305,36
2023,2,12,2023-02-12,부강면,103,105,8
2023,2,12,2023-02-12,소정면,26,22,0
2023,2,12,2023-02-12,아름동,1405,1251,95
2023,2,12,2023-02-12,어진동,1808,1673,626
2023,2,12,2023-02-12,연기면,699,786,101
2023,2,12,2023-02-12,연동면,81,60,2
2023,2,12,2023-02-12,연서면,279,261,15
2023,2,12,2023-02-12,장군면,335,178,13
2023,2,12,2023-02-12,전동면,133,96,5
2023,2,12,2023-02-12,전의면,227,167,27
2023,2,12,2023-02-12,조치원읍,3377,2539,156
2023,2,12,2023-02-12,종촌동,999,1142,70
2023,2,12,2023-02-12,한솔동,1736,1672,235
2023,2,13,2023-02-13,가람동,32,41,4
2023,2,13,2023-02-13,고운동,2025,1746,167
2023,2,13,2023-02-13,금남면,751,622,81
2023,2,13,2023-02-13,나성동,1948,1583,183
2023,2,13,2023-02-13,다정동,503,547,35
2023,2,13,2023-02-13,대평동,1771,1552,1035
2023,2,13,2023-02-13,도담동,5069,4421,1312
2023,2,13,2023-02-13,반곡동,1695,1670,62
2023,2,13,2023-02-13,반포면,0,3,0
2023,2,13,2023-02-13,보람동,664,594,82
2023,2,13,2023-02-13,부강면,228,144,4
2023,2,13,2023-02-13,소정면,68,41,0
2023,2,13,2023-02-13,아름동,2600,2218,157
2023,2,13,2023-02-13,어진동,4409,4149,942
2023,2,13,2023-02-13,연기면,1361,1232,190
2023,2,13,2023-02-13,연동면,163,131,8
2023,2,13,2023-02-13,연서면,471,397,28
2023,2,13,2023-02-13,장군면,473,317,25
2023,2,13,2023-02-13,전동면,215,167,4
2023,2,13,2023-02-13,전의면,369,240,35
2023,2,13,2023-02-13,조치원읍,5210,4434,359
2023,2,13,2023-02-13,종촌동,1885,1716,124
2023,2,13,2023-02-13,한솔동,3141,3000,352
2023,2,14,2023-02-14,가람동,43,50,5
2023,2,14,2023-02-14,고운동,2119,1885,142
2023,2,14,2023-02-14,금남면,834,685,92
2023,2,14,2023-02-14,나성동,1911,1535,198
2023,2,14,2023-02-14,다정동,500,573,31
2023,2,14,2023-02-14,대평동,1801,1650,1100
2023,2,14,2023-02-14,도담동,5324,4593,1425
2023,2,14,2023-02-14,반곡동,1778,1635,84
2023,2,14,2023-02-14,반포면,0,1,0
2023,2,14,2023-02-14,보람동,688,600,95
2023,2,14,2023-02-14,부강면,231,146,13
2023,2,14,2023-02-14,소정면,70,41,0
2023,2,14,2023-02-14,아름동,2906,2455,173
2023,2,14,2023-02-14,어진동,4440,4174,1064
2023,2,14,2023-02-14,연기면,1349,1228,191
2023,2,14,2023-02-14,연동면,181,127,3
2023,2,14,2023-02-14,연서면,533,429,36
2023,2,14,2023-02-14,장군면,505,282,35
2023,2,14,2023-02-14,전동면,239,175,6
2023,2,14,2023-02-14,전의면,416,271,46
2023,2,14,2023-02-14,조치원읍,5705,4826,474
2023,2,14,2023-02-14,종촌동,1947,1767,132
2023,2,14,2023-02-14,한솔동,3167,3124,339
2023,2,15,2023-02-15,가람동,24,37,2
2023,2,15,2023-02-15,고운동,2180,1882,191
2023,2,15,2023-02-15,금남면,795,678,86
2023,2,15,2023-02-15,나성동,2037,1604,217
2023,2,15,2023-02-15,다정동,516,534,34
2023,2,15,2023-02-15,대평동,1819,1593,1097
2023,2,15,2023-02-15,도담동,5290,4624,1349
2023,2,15,2023-02-15,반곡동,1861,1616,88
2023,2,15,2023-02-15,반포면,0,3,0
2023,2,15,2023-02-15,보람동,679,629,85
2023,2,15,2023-02-15,부강면,228,170,8
2023,2,15,2023-02-15,소정면,68,45,0
2023,2,15,2023-02-15,아름동,2808,2294,166
2023,2,15,2023-02-15,어진동,4575,4343,1044
2023,2,15,2023-02-15,연기면,1352,1228,186
2023,2,15,2023-02-15,연동면,162,119,3
2023,2,15,2023-02-15,연서면,481,424,42
2023,2,15,2023-02-15,장군면,513,312,26
2023,2,15,2023-02-15,전동면,213,170,5
2023,2,15,2023-02-15,전의면,335,226,32
2023,2,15,2023-02-15,조치원읍,4991,4184,358
2023,2,15,2023-02-15,종촌동,1958,1877,139
2023,2,15,2023-02-15,한솔동,3235,3082,336
2023,2,16,2023-02-16,가람동,36,43,2
2023,2,16,2023-02-16,고운동,2174,1930,182
2023,2,16,2023-02-16,금남면,831,689,94
2023,2,16,2023-02-16,나성동,2147,1649,226
2023,2,16,2023-02-16,다정동,537,530,32
2023,2,16,2023-02-16,대평동,1914,1708,1169
2023,2,16,2023-02-16,도담동,5522,4667,1346
2023,2,16,2023-02-16,반곡동,1819,1654,68
2023,2,16,2023-02-16,보람동,769,649,104
2023,2,16,2023-02-16,부강면,231,164,14
2023,2,16,2023-02-16,소정면,64,29,1
2023,2,16,2023-02-16,아름동,2846,2338,163
2023,2,16,2023-02-16,어진동,4726,4636,1060
2023,2,16,2023-02-16,연기면,1419,1298,207
2023,2,16,2023-02-16,연동면,204,138,8
2023,2,16,2023-02-16,연서면,490,428,43
2023,2,16,2023-02-16,장군면,520,311,21
2023,2,16,2023-02-16,전동면,209,140,6
2023,2,16,2023-02-16,전의면,361,246,43
2023,2,16,2023-02-16,조치원읍,5110,4304,363
2023,2,16,2023-02-16,종촌동,1986,1875,137
2023,2,16,2023-02-16,한솔동,3196,3081,342
2023,2,17,2023-02-17,가람동,47,44,10
2023,2,17,2023-02-17,고운동,2251,1917,197
2023,2,17,2023-02-17,금남면,1060,848,108
2023,2,17,2023-02-17,나성동,2190,1710,228
2023,2,17,2023-02-17,다정동,558,554,27
2023,2,17,2023-02-17,대평동,2012,1809,1137
2023,2,17,2023-02-17,도담동,5404,4709,1393
2023,2,17,2023-02-17,반곡동,1813,1574,76
2023,2,17,2023-02-17,반포면,3,0,0
2023,2,17,2023-02-17,보람동,721,624,101
