년도,월,도로,방향,지표,값
2023,10,정안세종로,하행,총합,156419.0
2023,10,정안세종로,하행,평균통행속도,109.5826
2023,10,조치원로,상행,점유율,6.212397
2023,10,조치원로,상행,총합,76488.0
2023,10,조치원로,상행,평균통행속도,36.7902
2023,10,조치원로,하행,점유율,6.770769
2023,10,조치원로,하행,총합,36482.5
2023,10,조치원로,하행,평균통행속도,34.1627
2023,10,지방도604호선,상행,점유율,2.170609
2023,10,지방도604호선,상행,총합,90818.3333333
2023,10,지방도604호선,상행,평균통행속도,79.3057
2023,10,지방도604호선,하행,점유율,2.126994
2023,10,지방도604호선,하행,총합,71084.3333333
2023,10,지방도604호선,하행,평균통행속도,87.6827
2023,10,지방도96호선,상행,점유율,2.737165
2023,10,지방도96호선,상행,총합,74607.3333333
2023,10,지방도96호선,상행,평균통행속도,68.5298
2023,10,지방도96호선,하행,점유율,3.104739
2023,10,지방도96호선,하행,총합,80344.0
2023,10,지방도96호선,하행,평균통행속도,62.5678
2023,10,청연로,상행,점유율,3.091981
2023,10,청연로,상행,총합,50409.0
2023,10,청연로,상행,평균통행속도,49.5309
2023,10,청연로,하행,점유율,3.91619
2023,10,청연로,하행,총합,26503.5
2023,10,청연로,하행,평균통행속도,45.3063
2023,10,충현로,상행,점유율,4.672726
2023,10,충현로,상행,총합,37762.0
2023,10,충현로,상행,평균통행속도,35.3914
2023,10,충현로,하행,점유율,4.457575
2023,10,충현로,하행,총합,106173.0
2023,10,충현로,하행,평균통행속도,36.9952
2023,10,평기길,상행,점유율,2.19125
2023,10,평기길,상행,총합,9530.0
2023,10,평기길,상행,평균통행속도,46.425
2023,10,평기길,하행,점유율,2.240293
2023,10,평기길,하행,총합,19012.0
2023,10,평기길,하행,평균통행속도,54.3089
2023,10,한누리대로,상행,점유율,4.928715
2023,10,한누리대로,상행,총합,102347.25
2023,10,한누리대로,상행,평균통행속도,49.7087
2023,10,한누리대로,하행,점유율,4.238967
2023,10,한누리대로,하행,총합,86874.1666667
2023,10,한누리대로,하행,평균통행속도,50.3008
2023,10,행복대로,상행,점유율,2.253077
2023,10,행복대로,상행,총합,92918.3333333
2023,10,행복대로,상행,평균통행속도,78.6836
2023,10,행복대로,하행,점유율,2.488224
2023,10,행복대로,하행,총합,894.6666667
2023,10,행복대로,하행,평균통행속도,81.0268
2023,11,갈매로,상행,점유율,1.719714
2023,11,갈매로,상행,총합,66044.75
2023,11,갈매로,상행,평균통행속도,51.561
2023,11,갈매로,하행,점유율,2.578259
2023,11,갈매로,하행,총합,72795.75
2023,11,갈매로,하행,평균통행속도,44.5416
2023,11,당산로,상행,점유율,3.365704
2023,11,당산로,상행,총합,91812.0
2023,11,당산로,상행,평균통행속도,47.2287
2023,11,당산로,하행,점유율,3.172228
2023,11,당산로,하행,총합,49601.0
2023,11,당산로,하행,평균통행속도,47.4638
2023,11,산학리길,상행,점유율,2.444671
2023,11,산학리길,상행,총합,20009.0
2023,11,산학리길,상행,평균통행속도,54.9729
2023,11,산학리길,하행,점유율,2.159268
2023,11,산학리길,하행,총합,31699.0
2023,11,산학리길,하행,평균통행속도,56.7683
2023,11,새내로,상행,점유율,7.073074
2023,11,새내로,상행,총합,72930.75
2023,11,새내로,상행,평균통행속도,32.0089
2023,11,새내로,하행,점유율,5.048824
2023,11,새내로,하행,총합,31886.5
2023,11,새내로,하행,평균통행속도,38.5797
2023,11,시청대로,상행,점유율,4.719755
2023,11,시청대로,상행,총합,57998.5
2023,11,시청대로,상행,평균통행속도,26.4902
2023,11,시청대로,하행,점유율,3.395185
2023,11,시청대로,하행,총합,50132.5
2023,11,시청대로,하행,평균통행속도,33.4773
2023,11,연청로,상행,점유율,1.68723
2023,11,연청로,상행,총합,70789.0
2023,11,연청로,상행,평균통행속도,82.2066
2023,11,연청로,하행,점유율,2.271232
2023,11,연청로,하행,총합,63745.0
2023,11,연청로,하행,평균통행속도,78.3766
2023,11,용연로,상행,점유율,1.783308
2023,11,용연로,상행,총합,8964.0
2023,11,용연로,상행,평균통행속도,56.4586
2023,11,용연로,하행,점유율,2.131382
2023,11,용연로,하행,총합,19162.0
2023,11,용연로,하행,평균통행속도,53.8485
2023,11,일반국도1호선,상행,점유율,5.214938
2023,11,일반국도1호선,상행,총합,231280.5
2023,11,일반국도1호선,상행,평균통행속도,74.2941
2023,11,일반국도1호선,하행,점유율,3.950363
2023,11,일반국도1호선,하행,총합,270255.25
2023,11,일반국도1호선,하행,평균통행속도,79.0253
2023,11,일반국도36호선,상행,점유율,3.344807
2023,11,일반국도36호선,상행,총합,35559.6666667
2023,11,일반국도36호선,상행,평균통행속도,57.0918
2023,11,일반국도36호선,하행,점유율,7.173528
2023,11,일반국도36호선,하행,총합,177593.6666667
2023,11,일반국도36호선,하행,평균통행속도,48.7537
2023,11,절재로,상행,점유율,3.707688
2023,11,절재로,상행,총합,159804.0
2023,11,절재로,상행,평균통행속도,73.8333
2023,11,절재로,하행,점유율,4.224777
2023,11,절재로,하행,총합,173800.0
2023,11,절재로,하행,평균통행속도,66.4131
2023,11,정안세종로,상행,점유율,2.634754
2023,11,정안세종로,상행,총합,163691.0
2023,11,정안세종로,상행,평균통행속도,55.221
2023,11,정안세종로,하행,점유율,3.14019
2023,11,정안세종로,하행,총합,156420.6666667
2023,11,정안세종로,하행,평균통행속도,107.7833
2023,11,조치원로,상행,점유율,6.738783
2023,11,조치원로,상행,총합,89690.0
2023,11,조치원로,상행,평균통행속도,36.3112
2023,11,조치원로,하행,점유율,6.789511
2023,11,조치원로,하행,총합,43431.5
2023,11,조치원로,하행,평균통행속도,34.3732
2023,11,지방도604호선,상행,점유율,2.125086
2023,11,지방도604호선,상행,총합,107923.6666667
2023,11,지방도604호선,상행,평균통행속도,78.4386
2023,11,지방도604호선,하행,점유율,1.869773
2023,11,지방도604호선,하행,총합,104160.0
2023,11,지방도604호선,하행,평균통행속도,86.8361
2023,11,지방도96호선,상행,점유율,2.657328
2023,11,지방도96호선,상행,총합,79753.1666667
2023,11,지방도96호선,상행,평균통행속도,69.1951
2023,11,지방도96호선,하행,점유율,2.881492
2023,11,지방도96호선,하행,총합,81244.5555556
2023,11,지방도96호선,하행,평균통행속도,63.2622
2023,11,청연로,상행,점유율,3.078847
2023,11,청연로,상행,총합,59929.0
2023,11,청연로,상행,평균통행속도,48.8583
2023,11,청연로,하행,점유율,3.812014
2023,11,청연로,하행,총합,31674.5
2023,11,청연로,하행,평균통행속도,45.6167
2023,11,충현로,상행,점유율,4.587792
2023,11,충현로,상행,총합,44409.5
2023,11,충현로,상행,평균통행속도,35.3764
2023,11,충현로,하행,점유율,4.433764
2023,11,충현로,하행,총합,124407.0
2023,11,충현로,하행,평균통행속도,37.0111
2023,11,평기길,상행,점유율,2.091845
2023,11,평기길,상행,총합,9968.5
2023,11,평기길,상행,평균통행속도,46.0987
2023,11,평기길,하행,점유율,2.216845
2023,11,평기길,하행,총합,21249.0
2023,11,평기길,하행,평균통행속도,53.5746
2023,11,한누리대로,상행,점유율,5.114431
2023,11,한누리대로,상행,총합,123062.75
2023,11,한누리대로,상행,평균통행속도,49.6947
2023,11,한누리대로,하행,점유율,4.544053
2023,11,한누리대로,하행,총합,112266.6666667
2023,11,한누리대로,하행,평균통행속도,49.9402
2023,11,행복대로,상행,점유율,2.378993
2023,11,행복대로,상행,총합,96474.6666667
2023,11,행복대로,상행,평균통행속도,78.1887
2023,11,행복대로,하행,점유율,2.787333
2023,11,행복대로,하행,총합,796.0
2023,11,행복대로,하행,평균통행속도,80.3222
2023,12,갈매로,상행,점유율,1.657768
2023,12,갈매로,상행,총합,64233.5
2023,12,갈매로,상행,평균통행속도,51.0172
2023,12,갈매로,하행,점유율,2.58864
2023,12,갈매로,하행,총합,72912.25
2023,12,갈매로,하행,평균통행속도,43.9318
2023,12,당산로,상행,점유율,3.262667
2023,12,당산로,상행,총합,83907.0
2023,12,당산로,상행,평균통행속도,47.0116
2023,12,당산로,하행,점유율,3.048345
2023,12,당산로,하행,총합,45191.0
2023,12,당산로,하행,평균통행속도,46.7417
2023,12,산학리길,상행,점유율,1.985007
2023,12,산학리길,상행,총합,18158.0
2023,12,산학리길,상행,평균통행속도,54.769
2023,12,산학리길,하행,점유율,2.036705
2023,12,산학리길,하행,총합,27539.0
2023,12,산학리길,하행,평균통행속도,55.9507
2023,12,새내로,상행,점유율,7.025536
2023,12,새내로,상행,총합,72063.75
2023,12,새내로,상행,평균통행속도,32.0008
2023,12,새내로,하행,점유율,4.880263
2023,12,새내로,하행,총합,32541.125
2023,12,새내로,하행,평균통행속도,38.5148
2023,12,시청대로,상행,점유율,4.805
2023,12,시청대로,상행,총합,59521.5
2023,12,시청대로,상행,평균통행속도,25.7568
2023,12,시청대로,하행,점유율,3.788145
2023,12,시청대로,하행,총합,53937.5
2023,12,시청대로,하행,평균통행속도,31.9269
2023,12,연청로,상행,점유율,1.556472
2023,12,연청로,상행,총합,63497.3333333
2023,12,연청로,상행,평균통행속도,81.1014
2023,12,연청로,하행,점유율,2.135178
2023,12,연청로,하행,총합,40141.3333333
2023,12,연청로,하행,평균통행속도,76.9555
2023,12,용연로,상행,점유율,1.683878
2023,12,용연로,상행,총합,7543.5
2023,12,용연로,상행,평균통행속도,56.321
2023,12,용연로,하행,점유율,2.006066
2023,12,용연로,하행,총합,16127.0
2023,12,용연로,하행,평균통행속도,53.1427
2023,12,일반국도1호선,상행,점유율,4.855608
2023,12,일반국도1호선,상행,총합,122048.0
2023,12,일반국도1호선,상행,평균통행속도,74.1727
2023,12,일반국도1호선,하행,점유율,3.60451
2023,12,일반국도1호선,하행,총합,264543.5
2023,12,일반국도1호선,하행,평균통행속도,78.2164
2023,12,일반국도36호선,상행,점유율,4.026
2023,12,일반국도36호선,상행,총합,3220.0
2023,12,일반국도36호선,상행,평균통행속도,56.8333
2023,12,일반국도36호선,하행,점유율,6.902531
2023,12,일반국도36호선,하행,총합,174646.3333333
2023,12,일반국도36호선,하행,평균통행속도,48.1478
2023,12,절재로,상행,점유율,3.654489
2023,12,절재로,상행,총합,160861.0
2023,12,절재로,상행,평균통행속도,72.7611
2023,12,절재로,하행,점유율,4.075746
2023,12,절재로,하행,총합,170680.0
2023,12,절재로,하행,평균통행속도,65.6452
2023,12,정안세종로,상행,점유율,2.463617
2023,12,정안세종로,상행,총합,152708.6666667
2023,12,정안세종로,상행,평균통행속도,54.7091
2023,12,정안세종로,하행,점유율,2.695549
2023,12,정안세종로,하행,총합,148022.6666667
2023,12,정안세종로,하행,평균통행속도,107.987
2023,12,조치원로,상행,점유율,6.299538
2023,12,조치원로,상행,총합,88803.5
2023,12,조치원로,상행,평균통행속도,35.8839
2023,12,조치원로,하행,점유율,6.72393
2023,12,조치원로,하행,총합,42710.0
2023,12,조치원로,하행,평균통행속도,33.8378
2023,12,지방도604호선,상행,점유율,1.966558
2023,12,지방도604호선,상행,총합,100810.3333333
2023,12,지방도604호선,상행,평균통행속도,77.2936
2023,12,지방도604호선,하행,점유율,1.758631
2023,12,지방도604호선,하행,총합,98332.6666667
2023,12,지방도604호선,하행,평균통행속도,85.6519
2023,12,지방도96호선,상행,점유율,2.558388
2023,12,지방도96호선,상행,총합,77103.1666667
2023,12,지방도96호선,상행,평균통행속도,68.2936
2023,12,지방도96호선,하행,점유율,3.010234
2023,12,지방도96호선,하행,총합,76528.7777778
2023,12,지방도96호선,하행,평균통행속도,61.6131
2023,12,청연로,상행,점유율,2.845013
2023,12,청연로,상행,총합,54481.0
2023,12,청연로,상행,평균통행속도,48.372
2023,12,청연로,하행,점유율,3.496057
2023,12,청연로,하행,총합,29230.5
2023,12,청연로,하행,평균통행속도,45.7712
2023,12,충현로,상행,점유율,4.401788
2023,12,충현로,상행,총합,43279.5
2023,12,충현로,상행,평균통행속도,35.2634
2023,12,충현로,하행,점유율,4.220269
2023,12,충현로,하행,총합,121948.0
2023,12,충현로,하행,평균통행속도,36.4073
2023,12,평기길,상행,점유율,1.994873
2023,12,평기길,상행,총합,8426.0
2023,12,평기길,상행,평균통행속도,45.8192
2023,12,평기길,하행,점유율,2.094185
2023,12,평기길,하행,총합,18194.0
2023,12,평기길,하행,평균통행속도,52.8357
2023,12,한누리대로,상행,점유율,5.059581
2023,12,한누리대로,상행,총합,124324.625
2023,12,한누리대로,상행,평균통행속도,49.1681
2023,12,한누리대로,하행,점유율,4.599309
2023,12,한누리대로,하행,총합,111980.5
2023,12,한누리대로,하행,평균통행속도,49.4479
2023,12,행복대로,상행,점유율,2.291671
2023,12,행복대로,상행,총합,34327.3333333
2023,12,행복대로,상행,평균통행속도,77.512
2023,12,행복대로,하행,점유율,2.520062
2023,12,행복대로,하행,총합,725.3333333
2023,12,행복대로,하행,평균통행속도,80.1169
2024,1,갈매로,상행,점유율,1.664832
2024,1,갈매로,상행,총합,62401.5
2024,1,갈매로,상행,평균통행속도,50.664
2024,1,갈매로,하행,점유율,2.486631
2024,1,갈매로,하행,총합,69889.5
2024,1,갈매로,하행,평균통행속도,44.1523
2024,1,당산로,상행,점유율,3.300863
2024,1,당산로,상행,총합,87014.0
2024,1,당산로,상행,평균통행속도,46.7332
2024,1,당산로,하행,점유율,3.010794
2024,1,당산로,하행,총합,43699.0
2024,1,당산로,하행,평균통행속도,46.5101
2024,1,산학리길,상행,점유율,2.057315
2024,1,산학리길,상행,총합,17244.0
2024,1,산학리길,상행,평균통행속도,54.421
2024,1,산학리길,하행,점유율,1.980342
2024,1,산학리길,하행,총합,26604.0
2024,1,산학리길,하행,평균통행속도,56.2953
2024,1,새내로,상행,점유율,7.041331
2024,1,새내로,상행,총합,53735.75
2024,1,새내로,상행,평균통행속도,31.7627
2024,1,새내로,하행,점유율,5.084322
2024,1,새내로,하행,총합,24604.875
2024,1,새내로,하행,평균통행속도,38.4605
2024,1,시청대로,상행,점유율,4.463515
2024,1,시청대로,상행,총합,54413.5
2024,1,시청대로,상행,평균통행속도,26.4283
2024,1,시청대로,하행,점유율,3.495571
2024,1,시청대로,하행,총합,46734.5
2024,1,시청대로,하행,평균통행속도,32.8702
2024,1,연청로,상행,점유율,1.612503
2024,1,연청로,상행,총합,62270.3333333
2024,1,연청로,상행,평균통행속도,80.551
2024,1,연청로,하행,점유율,2.989635
2024,1,연청로,하행,총합,21976.6666667
2024,1,연청로,하행,평균통행속도,76.6153
2024,1,용연로,상행,점유율,1.726621
2024,1,용연로,상행,총합,7017.0
2024,1,용연로,상행,평균통행속도,55.5122
2024,1,용연로,하행,점유율,2.023358
2024,1,용연로,하행,총합,15365.0
2024,1,용연로,하행,평균통행속도,53.3606
2024,1,일반국도1호선,하행,점유율,3.611904
2024,1,일반국도1호선,하행,총합,260032.75
2024,1,일반국도1호선,하행,평균통행속도,78.0494
2024,1,일반국도36호선,하행,점유율,6.810454
2024,1,일반국도36호선,하행,총합,169115.0
2024,1,일반국도36호선,하행,평균통행속도,47.9146
2024,1,절재로,상행,점유율,3.59035
2024,1,절재로,상행,총합,153893.0
2024,1,절재로,상행,평균통행속도,72.216
2024,1,절재로,하행,점유율,4.052853
2024,1,절재로,하행,총합,165560.0
2024,1,절재로,하행,평균통행속도,64.6353
2024,1,정안세종로,상행,점유율,2.166413
2024,1,정안세종로,상행,총합,142864.3333333
2024,1,정안세종로,상행,평균통행속도,56.9941
2024,1,정안세종로,하행,점유율,2.422473
2024,1,정안세종로,하행,총합,140135.3333333
2024,1,정안세종로,하행,평균통행속도,109.7545
2024,1,조치원로,상행,점유율,6.355723
2024,1,조치원로,상행,총합,68569.5
2024,1,조치원로,상행,평균통행속도,35.9532
2024,1,조치원로,하행,점유율,6.585154
2024,1,조치원로,하행,총합,33657.0
2024,1,조치원로,하행,평균통행속도,34.0083
2024,1,지방도604호선,상행,점유율,2.09375
2024,1,지방도604호선,상행,총합,107643.6666667
2024,1,지방도604호선,상행,평균통행속도,76.3527
2024,1,지방도604호선,하행,점유율,1.817081
2024,1,지방도604호선,하행,총합,100215.6666667
2024,1,지방도604호선,하행,평균통행속도,84.8277
2024,1,지방도96호선,상행,점유율,3.861602
2024,1,지방도96호선,상행,총합,151369.0
2024,1,지방도96호선,상행,평균통행속도,54.2315
2024,1,지방도96호선,하행,점유율,2.920231
2024,1,지방도96호선,하행,총합,75997.0
2024,1,지방도96호선,하행,평균통행속도,62.2983
2024,1,청연로,상행,점유율,3.067715
2024,1,청연로,상행,총합,42633.0
2024,1,청연로,상행,평균통행속도,47.8377
2024,1,청연로,하행,점유율,3.805802
2024,1,청연로,하행,총합,22875.5
2024,1,청연로,하행,평균통행속도,45.1471
2024,1,충현로,상행,점유율,4.492711
2024,1,충현로,상행,총합,32435.0
2024,1,충현로,상행,평균통행속도,34.8264
2024,1,충현로,하행,점유율,4.232215
2024,1,충현로,하행,총합,91829.0
2024,1,충현로,하행,평균통행속도,36.1355
2024,1,평기길,상행,점유율,2.106567
2024,1,평기길,상행,총합,7958.0
2024,1,평기길,상행,평균통행속도,45.5333
2024,1,평기길,하행,점유율,2.204127
2024,1,평기길,하행,총합,16982.0
2024,1,평기길,하행,평균통행속도,51.2817
2024,1,한누리대로,상행,점유율,5.028453
2024,1,한누리대로,상행,총합,119886.625
2024,1,한누리대로,상행,평균통행속도,49.128
2024,1,한누리대로,하행,점유율,4.544985
2024,1,한누리대로,하행,총합,109123.1666667
2024,1,한누리대로,하행,평균통행속도,49.3611
2024,1,행복대로,하행,점유율,2.0085
2024,1,행복대로,하행,총합,104.0
2024,1,행복대로,하행,평균통행속도,81.325
2024,2,갈매로,상행,점유율,1.619279
2024,2,갈매로,상행,총합,58881.75
2024,2,갈매로,상행,평균통행속도,51.2629
2024,2,갈매로,하행,점유율,2.458701
2024,2,갈매로,하행,총합,65056.25
2024,2,갈매로,하행,평균통행속도,44.4697
2024,2,당산로,상행,점유율,3.40105
2024,2,당산로,상행,총합,78543.0
2024,2,당산로,상행,평균통행속도,46.7525
2024,2,당산로,하행,점유율,2.96829
2024,2,당산로,하행,총합,39196.0
2024,2,당산로,하행,평균통행속도,46.2902
2024,2,산학리길,상행,점유율,1.945932
2024,2,산학리길,상행,총합,17013.0
2024,2,산학리길,상행,평균통행속도,54.7781
2024,2,산학리길,하행,점유율,2.051969
2024,2,산학리길,하행,총합,26202.0
2024,2,산학리길,하행,평균통행속도,56.5649
2024,2,새내로,상행,점유율,8.804619
2024,2,새내로,상행,총합,90229.5
2024,2,새내로,상행,평균통행속도,31.4783
2024,2,새내로,하행,점유율,5.677703
2024,2,새내로,하행,총합,44070.75
2024,2,새내로,하행,평균통행속도,42.4036
2024,2,시청대로,상행,점유율,4.32684
2024,2,시청대로,상행,총합,49146.5
2024,2,시청대로,상행,평균통행속도,27.0217
2024,2,시청대로,하행,점유율,3.443115
2024,2,시청대로,하행,총합,42094.5
2024,2,시청대로,하행,평균통행속도,33.093
2024,2,연청로,상행,점유율,1.489029
2024,2,연청로,상행,총합,11354.3333333
2024,2,연청로,상행,평균통행속도,80.6727
2024,2,용연로,상행,점유율,1.753713
2024,2,용연로,상행,총합,7440.5
2024,2,용연로,상행,평균통행속도,55.0858
2024,2,용연로,하행,점유율,2.155178
2024,2,용연로,하행,총합,16128.0
2024,2,용연로,하행,평균통행속도,53.3292
2024,2,일반국도1호선,하행,점유율,3.659133
2024,2,일반국도1호선,하행,총합,248401.5
2024,2,일반국도1호선,하행,평균통행속도,77.955
2024,2,일반국도36호선,하행,점유율,6.979976
2024,2,일반국도36호선,하행,총합,162503.6666667
2024,2,일반국도36호선,하행,평균통행속도,47.1068
2024,2,절재로,상행,점유율,3.524274
2024,2,절재로,상행,총합,144567.5
2024,2,절재로,상행,평균통행속도,73.2644
2024,2,절재로,하행,점유율,3.976164
2024,2,절재로,하행,총합,156298.5
2024,2,절재로,하행,평균통행속도,65.4691
2024,2,정안세종로,상행,점유율,2.632076
2024,2,정안세종로,상행,총합,145055.3333333
2024,2,정안세종로,상행,평균통행속도,53.5747
2024,2,정안세종로,하행,점유율,2.58139
2024,2,정안세종로,하행,총합,141852.0
2024,2,정안세종로,하행,평균통행속도,109.9061
2024,2,조치원로,상행,점유율,6.772169
2024,2,조치원로,상행,총합,78450.0
2024,2,조치원로,상행,평균통행속도,34.6721
2024,2,조치원로,하행,점유율,6.939993
2024,2,조치원로,하행,총합,38713.75
2024,2,조치원로,하행,평균통행속도,33.8522
2024,2,지방도604호선,상행,점유율,2.089
2024,2,지방도604호선,상행,총합,101732.3333333
2024,2,지방도604호선,상행,평균통행속도,76.4035
2024,2,지방도604호선,하행,점유율,1.786102
2024,2,지방도604호선,하행,총합,85167.0
2024,2,지방도604호선,하행,평균통행속도,85.8161
2024,2,지방도96호선,상행,점유율,3.731085
2024,2,지방도96호선,상행,총합,138670.0
2024,2,지방도96호선,상행,평균통행속도,55.1473
2024,2,지방도96호선,하행,점유율,2.846498
2024,2,지방도96호선,하행,총합,71133.7777778
2024,2,지방도96호선,하행,평균통행속도,62.6521
2024,2,청연로,상행,점유율,2.838288
2024,2,청연로,상행,총합,49276.0
2024,2,청연로,상행,평균통행속도,47.5036
2024,2,청연로,하행,점유율,3.745359
2024,2,청연로,하행,총합,26289.0
2024,2,청연로,하행,평균통행속도,45.1034
2024,2,충현로,상행,점유율,4.492615
2024,2,충현로,상행,총합,37108.0
2024,2,충현로,상행,평균통행속도,34.875
2024,2,충현로,하행,점유율,4.113966
2024,2,충현로,하행,총합,105554.0
2024,2,충현로,하행,평균통행속도,36.2529
2024,2,평기길,상행,점유율,1.989173
2024,2,평기길,상행,총합,8038.5
2024,2,평기길,상행,평균통행속도,45.585
2024,2,평기길,하행,점유율,2.096602
2024,2,평기길,하행,총합,16461.0
2024,2,평기길,하행,평균통행속도,52.8703
2024,2,한누리대로,상행,점유율,5.022189
2024,2,한누리대로,상행,총합,112050.375
2024,2,한누리대로,상행,평균통행속도,49.2156
2024,2,한누리대로,하행,점유율,4.612328
2024,2,한누리대로,하행,총합,98453.6666667
2024,2,한누리대로,하행,평균통행속도,49.6246
2024,3,갈매로,상행,점유율,1.635906
2024,3,갈매로,상행,총합,66910.5
2024,3,갈매로,상행,평균통행속도,51.5883
2024,3,갈매로,하행,점유율,2.562699
2024,3,갈매로,하행,총합,73465.75
2024,3,갈매로,하행,평균통행속도,44.4711
2024,3,당산로,상행,점유율,3.4514
2024,3,당산로,상행,총합,86530.0
2024,3,당산로,상행,평균통행속도,47.2746
2024,3,당산로,하행,점유율,3.06461
2024,3,당산로,하행,총합,45835.5
2024,3,당산로,하행,평균통행속도,47.211
2024,3,산학리길,상행,점유율,2.284602
2024,3,산학리길,상행,총합,18676.0
2024,3,산학리길,상행,평균통행속도,55.9368
2024,3,산학리길,하행,점유율,2.153333
2024,3,산학리길,하행,총합,30239.0
2024,3,산학리길,하행,평균통행속도,58.0736
2024,3,새내로,상행,점유율,8.106558
2024,3,새내로,상행,총합,102784.5
2024,3,새내로,상행,평균통행속도,32.5565
2024,3,새내로,하행,점유율,5.64
2024,3,새내로,하행,총합,47660.25
2024,3,새내로,하행,평균통행속도,43.1931
2024,3,시청대로,상행,점유율,4.228336
2024,3,시청대로,상행,총합,54394.0
2024,3,시청대로,상행,평균통행속도,27.9479
2024,3,시청대로,하행,점유율,3.323541
2024,3,시청대로,하행,총합,47371.5
2024,3,시청대로,하행,평균통행속도,33.773
2024,3,용연로,상행,점유율,1.813671
2024,3,용연로,상행,총합,9028.5
2024,3,용연로,상행,평균통행속도,56.6226
2024,3,용연로,하행,점유율,2.32758
2024,3,용연로,하행,총합,19161.0
2024,3,용연로,하행,평균통행속도,53.809
2024,3,일반국도1호선,하행,점유율,3.775002
2024,3,일반국도1호선,하행,총합,275733.0
2024,3,일반국도1호선,하행,평균통행속도,78.8325
2024,3,일반국도36호선,상행,점유율,4.372393
2024,3,일반국도36호선,상행,총합,13248.3333333
2024,3,일반국도36호선,상행,평균통행속도,55.3761
2024,3,일반국도36호선,하행,점유율,6.734628
2024,3,일반국도36호선,하행,총합,177667.0
2024,3,일반국도36호선,하행,평균통행속도,47.1456
2024,3,절재로,상행,점유율,3.523071
2024,3,절재로,상행,총합,158414.5
2024,3,절재로,상행,평균통행속도,74.2789
2024,3,절재로,하행,점유율,4.06373
2024,3,절재로,하행,총합,171178.0
2024,3,절재로,하행,평균통행속도,66.3024
2024,3,정안세종로,상행,점유율,2.426653
2024,3,정안세종로,상행,총합,159541.3333333
2024,3,정안세종로,상행,평균통행속도,55.9337
2024,3,정안세종로,하행,점유율,2.458495
2024,3,정안세종로,하행,총합,153054.6666667
2024,3,정안세종로,하행,평균통행속도,111.6864
2024,3,조치원로,상행,점유율,6.633886
2024,3,조치원로,상행,총합,88210.0
2024,3,조치원로,상행,평균통행속도,36.323
2024,3,조치원로,하행,점유율,7.177806
2024,3,조치원로,하행,총합,42753.25
2024,3,조치원로,하행,평균통행속도,34.031
2024,3,지방도604호선,상행,점유율,2.171691
2024,3,지방도604호선,상행,총합,108727.6666667
2024,3,지방도604호선,상행,평균통행속도,77.5767
2024,3,지방도604호선,하행,점유율,2.105086
2024,3,지방도604호선,하행,총합,91363.0
2024,3,지방도604호선,하행,평균통행속도,86.2215
2024,3,지방도96호선,상행,점유율,3.642099
2024,3,지방도96호선,상행,총합,45735.0
2024,3,지방도96호선,상행,평균통행속도,54.1703
2024,3,지방도96호선,하행,점유율,2.908641
2024,3,지방도96호선,하행,총합,80271.7777778
2024,3,지방도96호선,하행,평균통행속도,63.1539
2024,3,청연로,상행,점유율,2.474828
2024,3,청연로,상행,총합,31499.0
2024,3,청연로,상행,평균통행속도,49.2007
2024,3,청연로,하행,점유율,3.881151
2024,3,청연로,하행,총합,14939.5
2024,3,청연로,하행,평균통행속도,44.7397
2024,3,충현로,상행,점유율,4.705981
2024,3,충현로,상행,총합,44283.0
2024,3,충현로,상행,평균통행속도,35.1573
2024,3,충현로,하행,점유율,4.336586
2024,3,충현로,하행,총합,125265.0
2024,3,충현로,하행,평균통행속도,36.7419
2024,3,평기길,상행,점유율,2.021589
2024,3,평기길,상행,총합,9889.5
2024,3,평기길,상행,평균통행속도,46.9021
2024,3,평기길,하행,점유율,2.187423
2024,3,평기길,하행,총합,20957.0
2024,3,평기길,하행,평균통행속도,53.3203
2024,3,한누리대로,상행,점유율,4.923841
2024,3,한누리대로,상행,총합,123659.75
2024,3,한누리대로,상행,평균통행속도,49.8086
2024,3,한누리대로,하행,점유율,4.261715
2024,3,한누리대로,하행,총합,110087.5
2024,3,한누리대로,하행,평균통행속도,50.304
2024,4,갈매로,상행,점유율,1.650562
2024,4,갈매로,상행,총합,67455.75
2024,4,갈매로,상행,평균통행속도,51.9705
2024,4,갈매로,하행,점유율,2.465018
2024,4,갈매로,하행,총합,72387.75
2024,4,갈매로,하행,평균통행속도,45.5502
2024,4,당산로,상행,점유율,3.976123
2024,4,당산로,상행,총합,80210.0
2024,4,당산로,상행,평균통행속도,47.0044
2024,4,당산로,하행,점유율,3.394676
2024,4,당산로,하행,총합,42296.5
2024,4,당산로,하행,평균통행속도,47.3221
2024,4,산학리길,상행,점유율,2.10229
2024,4,산학리길,상행,총합,20544.5
2024,4,산학리길,상행,평균통행속도,56.4594
2024,4,산학리길,하행,점유율,2.118009
2024,4,산학리길,하행,총합,31257.0
2024,4,산학리길,하행,평균통행속도,57.74
2024,4,새내로,상행,점유율,8.509498
2024,4,새내로,상행,총합,101092.5
2024,4,새내로,상행,평균통행속도,32.1131
2024,4,새내로,하행,점유율,5.930732
2024,4,새내로,하행,총합,45642.0
2024,4,새내로,하행,평균통행속도,42.339
2024,4,시청대로,상행,점유율,3.955403
2024,4,시청대로,상행,총합,52614.5
2024,4,시청대로,상행,평균통행속도,29.0342
2024,4,시청대로,하행,점유율,3.356535
2024,4,시청대로,하행,총합,46231.0
