위도,경도,수요,환승,행정구역,최단정류장거리_km,커버여부
36.41392000000003,127.22468399999988,0.0,0.0,금남면,2.755922954526898,False
36.41392000000003,127.22968399999988,0.0,0.0,금남면,2.707851904885184,False
36.41392000000003,127.23468399999987,0.0,0.0,금남면,2.6567998652992295,False
36.41392000000003,127.23968399999987,0.0,0.0,금남면,2.679511200172189,False
36.41392000000003,127.24468399999986,0.0,0.0,금남면,2.7751075427401544,False
36.41392000000003,127.24968399999986,0.0,0.0,금남면,2.9364792402857534,False
36.41392000000003,127.25468399999986,0.0,0.0,금남면,3.1535449313338058,False
36.41392000000003,127.25968399999985,0.0,0.0,금남면,3.415703117390313,False
36.41392000000003,127.26468399999985,0.0,0.0,금남면,3.6056369996091893,False
36.41392000000003,127.26968399999984,0.0,0.0,금남면,3.362383725229421,False
36.41392000000003,127.27468399999984,0.0,0.0,금남면,3.163995121856688,False
36.41392000000003,127.27968399999983,0.0,0.0,금남면,3.0193278428754855,False
36.41392000000003,127.28468399999983,0.0,0.0,금남면,2.9068061045304177,False
36.41392000000003,127.28968399999982,0.0,0.0,금남면,2.8088261625390984,False
36.41392000000003,127.29468399999982,0.0,0.0,금남면,2.7802388696692186,False
36.41392000000003,127.29968399999981,0.0,0.0,금남면,2.8231530268362284,False
36.41392000000003,127.30468399999981,0.0,0.0,금남면,2.649217666605986,False
36.41392000000003,127.3096839999998,0.0,0.0,금남면,2.5303613018467837,False
36.41392000000003,127.3146839999998,0.0,0.0,금남면,2.4874862092220393,False
36.41392000000003,127.3196839999998,0.0,0.0,금남면,2.5244667189706784,False
36.41392000000003,127.32468399999979,0.0,0.0,금남면,2.6379465574099052,False
36.41392000000003,127.32968399999979,0.0,0.0,금남면,2.8187013167732453,False
36.41392000000003,127.33468399999978,0.0,0.0,금남면,3.0129689959794885,False
36.41392000000003,127.33968399999978,0.0,0.0,금남면,3.2355451209131636,False
36.41392000000003,127.34468399999977,0.0,0.0,금남면,3.50139499587338,False
36.41392000000003,127.34968399999977,0.0,0.0,금남면,3.800553659401655,False
36.41392000000003,127.35468399999976,0.0,0.0,금남면,3.778138135345537,False
36.41392000000003,127.35968399999976,0.0,0.0,금남면,3.5160422445078536,False
36.41392000000003,127.36468399999976,0.0,0.0,금남면,3.2522684167575306,False
36.41392000000003,127.36968399999975,0.0,0.0,금남면,3.01155043591485,False
36.41392000000003,127.37468399999975,0.0,0.0,금남면,2.8216785929119967,False
36.41392000000003,127.37968399999974,0.0,0.0,금남면,2.6934275595478074,False
36.41392000000003,127.38468399999974,0.0,0.0,금남면,2.6358076258430505,False
36.41392000000003,127.38968399999973,0.0,0.0,금남면,2.653424117680606,False
36.41392000000003,127.39468399999973,0.0,0.0,금남면,2.7448288000878365,False
36.41392000000003,127.39968399999972,0.0,0.0,금남면,2.9030602163295076,False
36.41392000000003,127.40468399999972,0.0,0.0,금남면,3.1179608688083387,False
36.41392000000003,127.40968399999971,0.0,0.0,금남면,3.3787348545961047,False
36.41392000000003,127.41468399999971,0.0,0.0,금남면,3.6756314192028343,False
36.41392000000003,127.4196839999997,0.0,0.0,금남면,4.000616366298363,False
36.41392000000003,127.4246839999997,0.0,0.0,금남면,3.943433834062588,False
36.41392000000003,127.4296839999997,0.0,0.0,금남면,3.922003463571449,False
36.41392000000003,127.43468399999969,0.0,0.0,부강면,3.951422535110124,False
36.41392000000003,127.43968399999969,0.0,0.0,부강면,4.0305777564925185,False
36.41392000000003,127.44468399999968,0.0,0.0,부강면,4.156628702090723,False
36.41392000000003,127.44968399999968,0.0,0.0,부강면,4.32547747606419,False
36.41392000000003,127.45468399999967,0.0,0.0,부강면,4.53234340424117,False
36.41392000000003,127.45968399999967,0.0,0.0,부강면,4.77228521530435,False
36.41392000000003,127.46468399999966,0.0,0.0,부강면,5.0405816843569395,False
36.41392000000003,127.46968399999966,0.0,0.0,부강면,5.332955029649841,False
36.41392000000003,127.47468399999966,0.0,0.0,부강면,5.645665865323266,False
36.418920000000035,127.099684,0.0,0.0,장군면,9.958309431410218,False
36.418920000000035,127.10468399999999,0.0,0.0,장군면,9.52186893698374,False
36.418920000000035,127.10968399999999,0.0,0.0,장군면,9.086488239479506,False
36.418920000000035,127.11468399999998,0.0,0.0,장군면,8.6523273269507,False
36.418920000000035,127.11968399999998,0.0,0.0,장군면,8.219579491270524,False
36.418920000000035,127.12468399999997,0.0,0.0,장군면,7.788480279724504,False
36.418920000000035,127.12968399999997,0.0,0.0,장군면,7.359319421947733,False
36.418920000000035,127.13468399999996,0.0,0.0,장군면,6.932456915882786,False
36.418920000000035,127.13968399999996,0.0,0.0,장군면,6.508345004147352,False
36.418920000000035,127.14468399999996,0.0,0.0,장군면,6.087558605617112,False
36.418920000000035,127.14968399999995,0.0,0.0,장군면,5.67083804708559,False
36.418920000000035,127.15468399999995,0.0,0.0,장군면,5.259149916528306,False
36.418920000000035,127.15968399999994,0.0,0.0,장군면,4.8537749075997505,False
36.418920000000035,127.16468399999994,0.0,0.0,도담동,4.456436153997729,False
36.418920000000035,127.16968399999993,0.0,0.0,도담동,4.0694882820213145,False
36.418920000000035,127.17468399999993,0.0,0.0,도담동,3.696196140767261,False
36.418920000000035,127.17968399999992,0.0,0.0,도담동,3.3411399705792686,False
36.418920000000035,127.18468399999992,0.0,0.0,도담동,3.010778314681686,False
36.418920000000035,127.18968399999991,0.0,0.0,도담동,2.7141435459686063,False
36.418920000000035,127.19468399999991,0.0,0.0,도담동,2.463449551230831,False
36.418920000000035,127.1996839999999,0.0,0.0,도담동,2.273941858020047,False
36.418920000000035,127.2046839999999,0.0,0.0,도담동,2.161772151988638,False
36.418920000000035,127.2096839999999,0.0,0.0,도담동,2.1391412957480997,False
36.418920000000035,127.21468399999989,0.0,0.0,도담동,2.1708525518384074,False
36.418920000000035,127.21968399999989,0.0,0.0,도담동,2.1464536228921647,False
36.418920000000035,127.22468399999988,0.0,0.0,도담동,2.2140787092061256,False
36.418920000000035,127.22968399999988,0.0,0.0,금남면,2.1648283669734285,False
36.418920000000035,127.23468399999987,0.0,0.0,금남면,2.1012127877176803,False
36.418920000000035,127.23968399999987,0.0,0.0,금남면,2.12985495366337,False
36.418920000000035,127.24468399999986,0.0,0.0,금남면,2.2489308909226717,False
36.418920000000035,127.24968399999986,0.0,0.0,금남면,2.4452646612122955,False
36.418920000000035,127.25468399999986,0.0,0.0,금남면,2.7020676258842635,False
36.418920000000035,127.25968399999985,0.0,0.0,금남면,3.0038709564528987,False
36.418920000000035,127.26468399999985,0.0,0.0,금남면,3.1725254996674166,False
36.418920000000035,127.26968399999984,0.0,0.0,금남면,2.8931009875751412,False
36.418920000000035,127.27468399999984,0.0,0.0,금남면,2.6599544179146126,False
36.418920000000035,127.27968399999983,0.0,0.0,금남면,2.4861396969483547,False
36.418920000000035,127.28468399999983,0.0,0.0,금남면,2.3806522464352065,False
36.418920000000035,127.28968399999982,0.0,0.0,금남면,2.2599831543520343,False
36.418920000000035,127.29468399999982,0.0,0.0,금남면,2.224355615997298,False
36.418920000000035,127.29968399999981,0.0,0.0,금남면,2.2777636541751094,False
36.418920000000035,127.30468399999981,0.0,0.0,금남면,2.322263436734908,False
36.418920000000035,127.3096839999998,0.0,0.0,금남면,2.33047037581551,False
36.418920000000035,127.3146839999998,0.0,0.0,금남면,2.1956043260898395,False
36.418920000000035,127.3196839999998,0.0,0.0,금남면,2.147203625099624,False
36.418920000000035,127.32468399999979,0.0,0.0,금남면,2.191006007706423,False
36.418920000000035,127.32968399999979,0.0,0.0,금남면,2.3217988954106774,False
36.418920000000035,127.33468399999978,0.0,0.0,금남면,2.526106047027668,False
36.418920000000035,127.33968399999978,0.0,0.0,금남면,2.787811376948664,False
36.418920000000035,127.34468399999977,0.0,0.0,금남면,3.091161705597403,False
36.418920000000035,127.34968399999977,0.0,0.0,금남면,3.4259386341610045,False
36.418920000000035,127.35468399999976,0.0,0.0,금남면,3.2574046368842797,False
36.418920000000035,127.35968399999976,0.0,0.0,금남면,3.0741668637163646,False
36.418920000000035,127.36468399999976,0.0,0.0,금남면,2.8049227688870575,False
36.418920000000035,127.36968399999975,0.0,0.0,금남면,2.539790791417582,False
36.418920000000035,127.37468399999975,0.0,0.0,금남면,2.3115022451192946,False
36.418920000000035,127.37968399999974,0.0,0.0,금남면,2.1530838597642754,False
36.418920000000035,127.38468399999974,0.0,0.0,금남면,2.080557545471715,False
36.418920000000035,127.38968399999973,0.0,0.0,금남면,2.1028293817012975,False
36.418920000000035,127.39468399999973,0.0,0.0,금남면,2.2170442558749595,False
36.418920000000035,127.39968399999972,0.0,0.0,금남면,2.4101662122310232,False
36.418920000000035,127.40468399999972,0.0,0.0,금남면,2.665096474869579,False
36.418920000000035,127.40968399999971,0.0,0.0,금남면,2.96593988111202,False
36.418920000000035,127.41468399999971,0.0,0.0,금남면,3.300163880790429,False
36.418920000000035,127.4196839999997,0.0,0.0,금남면,3.473843009181055,False
36.418920000000035,127.4246839999997,0.0,0.0,금남면,3.3909990448218017,False
36.418920000000035,127.4296839999997,0.0,0.0,부강면,3.366054981786752,False
36.418920000000035,127.43468399999969,0.0,0.0,부강면,3.400285298056022,False
36.418920000000035,127.43968399999969,0.0,0.0,부강면,3.491950232269866,False
36.418920000000035,127.44468399999968,0.0,0.0,부강면,3.6367093763650904,False
36.418920000000035,127.44968399999968,0.0,0.0,부강면,3.8285449058197623,False
36.418920000000035,127.45468399999967,0.0,0.0,부강면,4.060790494966826,False
36.418920000000035,127.45968399999967,0.0,0.0,부강면,4.326944086491476,False
36.418920000000035,127.46468399999966,0.0,0.0,부강면,4.621150629520091,False
36.418920000000035,127.46968399999966,0.0,0.0,부강면,4.938398877793923,False
36.418920000000035,127.47468399999966,0.0,0.0,부강면,5.274532787456655,False
36.42392000000004,127.099684,0.0,0.0,장군면,9.85371798490482,False
36.42392000000004,127.10468399999999,0.0,0.0,장군면,9.412458070630803,False
36.42392000000004,127.10968399999999,0.0,0.0,장군면,8.971798544118345,False
36.42392000000004,127.11468399999998,0.0,0.0,장군면,8.531832435197899,False
36.42392000000004,127.11968399999998,0.0,0.0,장군면,8.092672840925932,False
36.42392000000004,127.12468399999997,0.0,0.0,장군면,7.654458580444977,False
36.42392000000004,127.12968399999997,0.0,0.0,장군면,7.217361849685126,False
36.42392000000004,127.13468399999996,0.0,0.0,장군면,6.781598738966059,False
36.42392000000004,127.13968399999996,0.0,0.0,장군면,6.347443921558208,False
36.42392000000004,127.14468399999996,0.0,0.0,장군면,5.915251535436291,False
36.42392000000004,127.14968399999995,0.0,0.0,장군면,5.485485451723965,False
36.42392000000004,127.15468399999995,0.0,0.0,장군면,5.058764087330695,False
36.42392000000004,127.15968399999994,0.0,0.0,장군면,4.635928287855626,False
36.42392000000004,127.16468399999994,0.0,0.0,도담동,4.2181467078213775,False
36.42392000000004,127.16968399999993,0.0,0.0,도담동,3.8070836314572922,False
36.42392000000004,127.17468399999993,0.0,0.0,도담동,3.405173047523917,False
36.42392000000004,127.17968399999992,0.0,0.0,도담동,3.0160760561575537,False
36.42392000000004,127.18468399999992,0.0,0.0,도담동,2.6454526384819195,False
36.42392000000004,127.18968399999991,0.0,0.0,도담동,2.3022419827183285,False
36.42392000000004,127.19468399999991,0.0,0.0,도담동,2.0006024679348675,False
36.42392000000004,127.1996839999999,0.0,0.0,도담동,1.7620147357752314,False
36.42392000000004,127.2046839999999,0.0,0.0,도담동,1.6146749618850809,False
36.42392000000004,127.2096839999999,0.0,0.0,도담동,1.5842500264785986,False
36.42392000000004,127.21468399999989,0.0,0.0,도담동,1.624149559252524,False
36.42392000000004,127.21968399999989,0.0,0.0,도담동,1.5913927634191471,False
36.42392000000004,127.22468399999988,0.0,0.0,도담동,1.681485448598915,False
36.42392000000004,127.22968399999988,0.0,0.0,도담동,1.630557377806122,False
36.42392000000004,127.23468399999987,0.0,0.0,금남면,1.5459044019004817,False
36.42392000000004,127.23968399999987,0.0,0.0,금남면,1.5846133788272008,False
36.42392000000004,127.24468399999986,0.0,0.0,금남면,1.7413713023908017,False
36.42392000000004,127.24968399999986,0.0,0.0,금남면,1.9884526083644247,False
36.42392000000004,127.25468399999986,0.0,0.0,금남면,2.29689112642421,False
36.42392000000004,127.25968399999985,0.0,0.0,금남면,2.6453107987598754,False
36.42392000000004,127.26468399999985,0.0,0.0,금남면,2.74937661628623,False
36.42392000000004,127.26968399999984,0.0,0.0,금남면,2.4602150118093724,False
36.42392000000004,127.27468399999984,0.0,0.0,금남면,2.1812990298463393,False
36.42392000000004,127.27968399999983,0.0,0.0,금남면,1.9656185146757952,False
36.42392000000004,127.28468399999983,0.0,0.0,금남면,1.8356007108348753,False
36.42392000000004,127.28968399999982,0.0,0.0,금남면,1.715738584195329,False
36.42392000000004,127.29468399999982,0.0,0.0,금남면,1.6685332558806092,False
36.42392000000004,127.29968399999981,0.0,0.0,금남면,1.7390908831826417,False
36.42392000000004,127.30468399999981,0.0,0.0,금남면,1.768198891204372,False
36.42392000000004,127.3096839999998,0.0,0.0,금남면,1.782265535490338,False
36.42392000000004,127.3146839999998,0.0,0.0,금남면,1.655966187551272,False
36.42392000000004,127.3196839999998,0.0,0.0,금남면,1.5912393285609698,False
36.42392000000004,127.32468399999979,0.0,0.0,금남면,1.6498649284993745,False
36.42392000000004,127.32968399999979,0.0,0.0,금남면,1.8199612793694564,False
36.42392000000004,127.33468399999978,0.0,0.0,금남면,2.0742846785120035,False
36.42392000000004,127.33968399999978,0.0,0.0,금남면,2.3843327089664603,False
36.42392000000004,127.34468399999977,0.0,0.0,금남면,2.73248680559539,False
36.42392000000004,127.34968399999977,0.0,0.0,금남면,2.936206033650371,False
36.42392000000004,127.35468399999976,0.0,0.0,금남면,2.7494789751763204,False
36.42392000000004,127.35968399999976,0.0,0.0,금남면,2.58186646422532,False
36.42392000000004,127.36468399999976,0.0,0.0,금남면,2.36090196299757,False
36.42392000000004,127.36968399999975,0.0,0.0,금남면,2.095527132344555,False
36.42392000000004,127.37468399999975,0.0,0.0,금남면,1.8282315928340445,False
36.42392000000004,127.37968399999974,0.0,0.0,금남면,1.6233310752167556,False
36.42392000000004,127.38468399999974,0.0,0.0,금남면,1.5258352286816186,False
36.42392000000004,127.38968399999973,0.0,0.0,금남면,1.5560651830274326,False
36.42392000000004,127.39468399999973,0.0,0.0,금남면,1.7072495147889517,False
36.42392000000004,127.39968399999972,0.0,0.0,금남면,1.9514761847154651,False
36.42392000000004,127.40468399999972,0.0,0.0,금남면,2.258763828452183,False
36.42392000000004,127.40968399999971,0.0,0.0,금남면,2.6069071908872976,False
36.42392000000004,127.41468399999971,0.0,0.0,금남면,2.981629169180387,False
36.42392000000004,127.4196839999997,0.0,0.0,부강면,2.9383615043220788,False
36.42392000000004,127.4246839999997,0.0,0.0,부강면,2.8399461658707366,False
36.42392000000004,127.4296839999997,0.0,0.0,부강면,2.8101168477699416,False
36.42392000000004,127.43468399999969,0.0,0.0,부강면,2.851027139429648,False
36.42392000000004,127.43968399999969,0.0,0.0,부강면,2.9597451544599713,False
36.42392000000004,127.44468399999968,0.0,0.0,부강면,3.1292113359734035,False
36.42392000000004,127.44968399999968,0.0,0.0,부강면,3.350219748687498,False
36.42392000000004,127.45468399999967,0.0,0.0,부강면,3.613325021837385,False
36.42392000000004,127.45968399999967,0.0,0.0,부강면,3.91003831529614,False
36.42392000000004,127.46468399999966,0.0,0.0,부강면,4.233298725514435,False
36.42392000000004,127.46968399999966,0.0,0.0,부강면,4.577485458570325,False
36.42392000000004,127.47468399999966,0.0,0.0,부강면,4.938224852202466,False
36.42892000000004,127.099684,0.0,0.0,장군면,9.779662807364552,False
36.42892000000004,127.10468399999999,0.0,0.0,장군면,9.334932295320256,False
36.42892000000004,127.10968399999999,0.0,0.0,장군면,8.890460330936396,False
36.42892000000004,127.11468399999998,0.0,0.0,장군면,8.446287732527669,False
36.42892000000004,127.11968399999998,0.0,0.0,장군면,8.002464349999942,False
36.42892000000004,127.12468399999997,0.0,0.0,장군면,7.559051696653508,False
36.42892000000004,127.12968399999997,0.0,0.0,장군면,7.116126552989492,False
36.42892000000004,127.13468399999996,0.0,0.0,장군면,6.673785985999593,False
36.42892000000004,127.13968399999996,0.0,0.0,장군면,6.23215447300368,False
36.42892000000004,127.14468399999996,0.0,0.0,장군면,5.791394227539609,False
36.42892000000004,127.14968399999995,0.0,0.0,장군면,5.351720524409607,False
36.42892000000004,127.15468399999995,0.0,0.0,장군면,4.913425058588276,False
36.42892000000004,127.15968399999994,0.0,0.0,장군면,4.476912643305918,False
36.42892000000004,127.16468399999994,0.0,0.0,장군면,4.042760889625368,False
36.42892000000004,127.16968399999993,0.0,0.0,도담동,3.611821175112412,False
36.42892000000004,127.17468399999993,0.0,0.0,도담동,3.185397399938778,False
36.42892000000004,127.17968399999992,0.0,0.0,도담동,2.7655792887072788,False
36.42892000000004,127.18468399999992,0.0,0.0,도담동,2.3559008526401723,False
36.42892000000004,127.18968399999991,0.0,0.0,도담동,1.9627217523644305,False
36.42892000000004,127.19468399999991,0.0,0.0,도담동,1.5982654209764096,False
36.42892000000004,127.1996839999999,0.0,0.0,도담동,1.2871658273172861,False
36.42892000000004,127.2046839999999,0.0,0.0,도담동,1.0767112950925861,False
36.42892000000004,127.2096839999999,0.0,0.0,도담동,1.0305272413334954,False
36.42892000000004,127.21468399999989,0.0,0.0,도담동,1.0868939068753618,False
36.42892000000004,127.21968399999989,0.0,0.0,도담동,1.0373110841108366,False
36.42892000000004,127.22468399999988,0.0,0.0,도담동,1.1708363169818563,False
36.42892000000004,127.22968399999988,0.0,0.0,도담동,1.1176620465914044,False
36.42892000000004,127.23468399999987,0.0,0.0,도담동,0.9913431524452584,False
36.42892000000004,127.23968399999987,0.0,0.0,금남면,1.0506819604402864,False
36.42892000000004,127.24468399999986,0.0,0.0,금남면,1.2748621320403362,False
36.42892000000004,127.24968399999986,0.0,0.0,금남면,1.5958646138213461,False
36.42892000000004,127.25468399999986,0.0,0.0,금남면,1.9668410737346453,False
36.42892000000004,127.25968399999985,0.0,0.0,금남면,2.1381270199120244,False
36.42892000000004,127.26468399999985,0.0,0.0,금남면,2.208165675905722,False
36.42892000000004,127.26968399999984,0.0,0.0,금남면,2.086503787623057,False
36.42892000000004,127.27468399999984,0.0,0.0,금남면,1.7489965659812357,False
36.42892000000004,127.27968399999983,0.0,0.0,금남면,1.4712706346048257,False
36.42892000000004,127.28468399999983,0.0,0.0,금남면,1.292456163851102,False
36.42892000000004,127.28968399999982,0.0,0.0,금남면,1.1824590924824778,False
36.42892000000004,127.29468399999982,0.0,0.0,금남면,1.1128630333996918,False
36.42892000000004,127.29968399999981,0.0,0.0,금남면,1.21609313788195,False
36.42892000000004,127.30468399999981,0.0,0.0,금남면,1.215879415711762,False
36.42892000000004,127.3096839999998,0.0,0.0,금남면,1.2362453870872898,False
36.42892000000004,127.3146839999998,0.0,0.0,금남면,1.1322478776273515,False
36.42892000000004,127.3196839999998,0.0,0.0,금남면,1.0352861340972956,False
36.42892000000004,127.32468399999979,0.0,0.0,금남면,1.1233062019730444,False
36.42892000000004,127.32968399999979,0.0,0.0,금남면,1.360876036858,False
36.42892000000004,127.33468399999978,0.0,0.0,금남면,1.6832754272826789,False
36.42892000000004,127.33968399999978,0.0,0.0,금남면,2.0529433049050265,False
36.42892000000004,127.34468399999977,0.0,0.0,금남면,2.448653335208902,False
36.42892000000004,127.34968399999977,0.0,0.0,금남면,2.463069415563021,False
36.42892000000004,127.35468399999976,0.0,0.0,금남면,2.2372098895468833,False
36.42892000000004,127.35968399999976,0.0,0.0,금남면,2.0588542228871036,False
36.42892000000004,127.36468399999976,0.0,0.0,금남면,1.933867192774846,False
36.42892000000004,127.36968399999975,0.0,0.0,금남면,1.6479660319920069,False
36.42892000000004,127.37468399999975,0.0,0.0,금남면,1.3904684244514862,False
36.42892000000004,127.37968399999974,0.0,0.0,금남면,1.1193091781530355,False
36.42892000000004,127.38468399999974,0.0,0.0,금남면,0.9725441767124366,False
36.42892000000004,127.38968399999973,0.0,0.0,금남면,1.019314418688368,False
36.42892000000004,127.39468399999973,0.0,0.0,금남면,1.2378740491316569,False
36.42892000000004,127.39968399999972,0.0,0.0,금남면,1.5575085895220597,False
36.42892000000004,127.40468399999972,0.0,0.0,금남면,1.9286016738845442,False
36.42892000000004,127.40968399999971,0.0,0.0,반포면,2.326659921057441,False
36.42892000000004,127.41468399999971,0.0,0.0,부강면,2.6052476408362737,False
36.42892000000004,127.4196839999997,0.0,0.0,부강면,2.412170597109372,False
36.42892000000004,127.4246839999997,0.0,0.0,부강면,2.2912724658632055,False
36.42892000000004,127.4296839999997,0.0,0.0,부강면,2.254196717547595,False
36.42892000000004,127.43468399999969,0.0,0.0,부강면,2.304991751774884,False
36.42892000000004,127.43968399999969,0.0,0.0,부강면,2.4381718387431426,False
36.42892000000004,127.44468399999968,0.0,0.0,부강면,2.6413041585893153,False
36.42892000000004,127.44968399999968,0.0,0.0,부강면,2.8997248493260828,False
36.42892000000004,127.45468399999967,0.0,0.0,부강면,3.200067427765681,False
36.42892000000004,127.45968399999967,0.0,0.0,부강면,3.5316525416017606,False
36.42892000000004,127.46468399999966,0.0,0.0,부강면,3.886491810472267,False
36.42892000000004,127.46968399999966,0.0,0.0,부강면,4.258776618931289,False
36.42892000000004,127.47468399999966,0.0,0.0,부강면,4.644313593820882,False
36.43392000000004,127.099684,0.0,0.0,장군면,9.736840669891288,False
36.43392000000004,127.10468399999999,0.0,0.0,장군면,9.290089888347866,False
36.43392000000004,127.10968399999999,0.0,0.0,장군면,8.843393911012065,False
36.43392000000004,127.11468399999998,0.0,0.0,장군면,8.396761485701036,False
36.43392000000004,127.11968399999998,0.0,0.0,장군면,7.950203324544051,False
36.43392000000004,127.12468399999997,0.0,0.0,장군면,7.503732687566375,False
36.43392000000004,127.12968399999997,0.0,0.0,장군면,7.057366187245034,False
36.43392000000004,127.13468399999996,0.0,0.0,장군면,6.611124918068301,False
36.43392000000004,127.13968399999996,0.0,0.0,장군면,6.165036075090509,False
36.43392000000004,127.14468399999996,0.0,0.0,장군면,5.719135327190029,False
36.43392000000004,127.14968399999995,0.0,0.0,장군면,5.273470389336207,False
36.43392000000004,127.15468399999995,0.0,0.0,장군면,4.8281065636340275,False
36.43392000000004,127.15968399999994,0.0,0.0,장군면,4.383135639082947,False
36.43392000000004,127.16468399999994,0.0,0.0,장군면,3.938690782556504,False
36.43392000000004,127.16968399999993,0.0,0.0,장군면,3.494972696566718,False
36.43392000000004,127.17468399999993,0.0,0.0,도담동,3.0522983548270655,False
36.43392000000004,127.17968399999992,0.0,0.0,도담동,2.6111986480922273,False
36.43392000000004,127.18468399999992,0.0,0.0,도담동,2.172632862499714,False
36.43392000000004,127.18968399999991,0.0,0.0,도담동,1.7385197090516584,False
36.43392000000004,127.19468399999991,0.0,0.0,도담동,1.3132821688433192,False
36.43392000000004,127.1996839999999,0.0,0.0,도담동,0.9094566440604228,False
36.43392000000004,127.2046839999999,0.0,0.0,도담동,0.5741557092241341,False
36.43392000000004,127.2096839999999,0.0,0.0,도담동,0.48201683515287175,True
36.43392000000004,127.21468399999989,0.0,0.0,도담동,0.5856880771948112,False
36.43392000000004,127.21968399999989,0.0,0.0,도담동,0.4875584359776565,True
36.43392000000004,127.22468399999988,0.0,0.0,도담동,0.7297517608735605,False
36.43392000000004,127.22968399999988,0.0,0.0,도담동,0.6766351473789978,False
36.43392000000004,127.23468399999987,0.0,0.0,도담동,0.4396136208608302,True
36.43392000000004,127.23968399999987,0.0,0.0,도담동,0.5613209318659704,False
36.43392000000004,127.24468399999986,0.0,0.0,금남면,0.914542771500522,False
36.43392000000004,127.24968399999986,0.0,0.0,금남면,1.3099568988863068,False
36.43392000000004,127.25468399999986,0.0,0.0,금남면,1.4652028166969093,False
36.43392000000004,127.25968399999985,0.0,0.0,금남면,1.5832707351872264,False
36.43392000000004,127.26468399999985,0.0,0.0,금남면,1.6766440022482523,False
36.43392000000004,127.26968399999984,0.0,0.0,금남면,1.8090201155886692,False
36.43392000000004,127.27468399999984,0.0,0.0,금남면,1.4064594185389234,False
36.43392000000004,127.27968399999983,0.0,0.0,금남면,1.0410734833726873,False
36.43392000000004,127.28468399999983,0.0,0.0,금남면,0.7679007008471868,False
36.43392000000004,127.28968399999982,0.0,0.0,금남면,0.6843115620937913,False
36.43392000000004,127.29468399999982,0.0,0.0,금남면,0.5577998044098104,False
36.43392000000004,127.29968399999981,0.0,0.0,금남면,0.7426597635403175,False
36.43392000000004,127.30468399999981,0.0,0.0,금남면,0.6696370462259134,False
36.43392000000004,127.3096839999998,0.0,0.0,금남면,0.7059394169264265,False
36.43392000000004,127.3146839999998,0.0,0.0,금남면,0.6632963764238587,False
36.43392000000004,127.3196839999998,0.0,0.0,금남면,0.479382669401803,True
36.43392000000004,127.32468399999979,0.0,0.0,금남면,0.6477157132716753,False
36.43392000000004,127.32968399999979,0.0,0.0,금남면,1.0001622285529963,False
36.43392000000004,127.33468399999978,0.0,0.0,금남면,1.407570405185837,False
36.43392000000004,127.33968399999978,0.0,0.0,금남면,1.8336645082939005,False
36.43392000000004,127.34468399999977,0.0,0.0,금남면,2.267936888447107,False
36.43392000000004,127.34968399999977,0.0,0.0,금남면,2.0323217253173858,False
36.43392000000004,127.35468399999976,0.0,0.0,금남면,1.7517982548520064,False
36.43392000000004,127.35968399999976,0.0,0.0,금남면,1.5515664875645947,False
36.43392000000004,127.36468399999976,0.0,0.0,금남면,1.3895813472579042,False
36.43392000000004,127.36968399999975,0.0,0.0,금남면,1.2878531369138293,False
36.43392000000004,127.37468399999975,0.0,0.0,금남면,0.936069706981938,False
36.43392000000004,127.37968399999974,0.0,0.0,금남면,0.6990835978437764,False
36.43392000000004,127.38468399999974,0.0,0.0,금남면,0.4262942548645249,True
36.43392000000004,127.38968399999973,0.0,0.0,금남면,0.5242904724394132,False
36.43392000000004,127.39468399999973,0.0,0.0,반포면,0.8764582133819555,False
36.43392000000004,127.39968399999972,0.0,0.0,반포면,1.289039290071175,False
36.43392000000004,127.40468399999972,0.0,0.0,반포면,1.7190725324192186,False
36.43392000000004,127.40968399999971,0.0,0.0,부강면,2.156140820408812,False
36.43392000000004,127.41468399999971,0.0,0.0,부강면,2.1424441895574717,False
36.43392000000004,127.4196839999997,0.0,0.0,부강면,1.9029927038384928,False
36.43392000000004,127.4246839999997,0.0,0.0,부강면,1.7472207603260943,False
36.43392000000004,127.4296839999997,0.0,0.0,부강면,1.6983122711245675,False
36.43392000000004,127.43468399999969,0.0,0.0,부강면,1.765172452234829,False
36.43392000000004,127.43968399999969,0.0,0.0,부강면,1.9358429771852181,False
36.43392000000004,127.44468399999968,0.0,0.0,부강면,2.1861443930187394,False
36.43392000000004,127.44968399999968,0.0,0.0,부강면,2.4921981477771897,False
36.43392000000004,127.45468399999967,0.0,0.0,부강면,2.8360114475157396,False
36.43392000000004,127.45968399999967,0.0,0.0,부강면,3.2054571078355893,False
36.43392000000004,127.46468399999966,0.0,0.0,부강면,3.5926361659631993,False
36.43392000000004,127.46968399999966,0.0,0.0,부강면,3.992392637979211,False
36.43392000000004,127.47468399999966,0.0,0.0,부강면,4.401300753921345,False
36.438920000000046,127.099684,0.0,0.0,장군면,9.725664138830597,False
36.438920000000046,127.10468399999999,0.0,0.0,장군면,9.278404736671797,False
36.438920000000046,127.10968399999999,0.0,0.0,장군면,8.83114726546664,False
36.438920000000046,127.11468399999998,0.0,0.0,장군면,8.383892035541118,False
36.438920000000046,127.11968399999998,0.0,0.0,장군면,7.936639427111092,False
36.438920000000046,127.12468399999997,0.0,0.0,장군면,7.48938991113851,False
36.438920000000046,127.12968399999997,0.0,0.0,장군면,7.042144078149257,False
