정류소ID,정류소명,위도,경도,할당_승차,할당_하차,할당_환승,평균거리_km,할당_총수요
SJB293012003,갈산2리,36.53756,127.35598,0.0,0.0,0.0,0.0,0.0
SJB293012004,갈산2리,36.53772,127.35615,0.0,0.0,0.0,0.0,0.0
SJB293015074,응암3리입구,36.54694,127.35395,0.0,0.0,0.0,0.0,0.0
SJB293064198,응암3리,36.5479716,127.3532034,0.0,0.0,0.0,0.0,0.0
SJB293015058,응암4리,36.55812,127.3448,0.0,0.0,0.0,0.0,0.0
SJB293015051,응암2리,36.55719,127.34201,0.0,0.0,0.0,0.0,0.0
SJB293064509,장욱진화백탑비,36.5559269,127.3394987,0.0,0.0,0.0,0.0,0.0
SJB293064299,노송리,36.5627078,127.3360404,0.0,0.0,0.0,0.0,0.0
SJB293064279,노송1리,36.5668778,127.3305923,0.0,0.0,0.0,0.0,0.0
SJB293015037,노송1리(노리미),36.56935,127.32836,0.0,0.0,0.0,0.0,0.0
SJB293015033,노송2리,36.57126,127.32616,0.0,0.0,0.0,0.0,0.0
SJB293064282,송용1리마을회관,36.5642304,127.3264129,0.0,0.0,0.0,0.0,0.0
SJB293064284,송용리,36.5617961,127.3232222,0.0,0.0,0.0,0.0,0.0
SJB293015031,내판2리,36.55188,127.32554,0.0,0.0,0.0,0.0,0.0
SJB293015029,내판3리,36.5481637,127.3252197,0.0,0.0,0.0,0.0,0.0
SJB293064230,명학산업단지입구,36.5491094,127.3277093,0.0,0.0,0.0,0.0,0.0
SJB293064228,리봄화장품,36.5450657,127.3305114,0.0,0.0,0.0,0.0,0.0
SJB293064226,삼성전기,36.5395019,127.3359476,0.0,0.0,0.0,0.0,0.0
SJB293064466,"진웅엠피아,재진가로등",36.538209,127.3364865,0.0,0.0,0.0,0.0,0.0
SJB293064285,응암1리마을회관,36.5428916,127.3426439,0.0,0.0,0.0,0.0,0.0
SJB293064286,응암리(영모재),36.5422497,127.3447065,0.0,0.0,0.0,0.0,0.0
SJB293064287,응암리(가마골),36.5411841,127.3467866,0.0,0.0,0.0,0.0,0.0
SJB293064288,응암리(우리종묘),36.539663,127.3451417,0.0,0.0,0.0,0.0,0.0
SJB293015066,청정아파트,36.52924,127.35153,0.0,0.0,0.0,0.0,0.0
SJB293015065,명학2리(황룡사),36.52683,127.35145,0.0,0.0,0.0,0.0,0.0
SJB293015070,청정아파트,36.52908,127.35172,0.0,0.0,0.0,0.0,0.0
SJB293015067,명학2리(황룡사),36.52685,127.35158,0.0,0.0,0.0,0.0,0.0
SJB293064290,응암리(우리종묘),36.5395955,127.3452983,0.0,0.0,0.0,0.0,0.0
SJB293015060,응암리(가마골),36.54116,127.34694,0.0,0.0,0.0,0.0,0.0
SJB293064289,응암리(영모재),36.5423399,127.3447566,0.0,0.0,0.0,0.0,0.0
SJB293015052,응암1리마을회관,36.54295,127.34252,0.0,0.0,0.0,0.0,0.0
SJB293064467,"진웅엠피아,재진가로등",36.5383444,127.3366315,0.0,0.0,0.0,0.0,0.0
SJB293064225,삼성전기,36.5396464,127.3361428,0.0,0.0,0.0,0.0,0.0
SJB293064227,리봄화장품,36.5451653,127.3308576,0.0,0.0,0.0,0.0,0.0
SJB293064229,명학산업단지입구,36.5492451,127.3280218,0.0,0.0,0.0,0.0,0.0
SJB293015032,내판2리,36.55202,127.32564,0.0,0.0,0.0,0.0,0.0
SJB293064283,송용리,36.5616519,127.3232337,0.0,0.0,0.0,0.0,0.0
SJB293064281,송용1리마을회관,36.5641491,127.3263516,0.0,0.0,0.0,0.0,0.0
SJB293064294,예양2리,36.580917,127.3165926,0.0,0.0,0.0,0.0,0.0
SJB293064296,예양리(강촌입구),36.5804101,127.3123797,0.0,0.0,0.0,0.0,0.0
SJB293015003,예양2리(강촌),36.57658,127.308,0.0,0.0,0.0,0.0,0.0
SJB293015004,송용3리(신촌),36.56901,127.30807,0.0,0.0,0.0,0.0,0.0
SJB293015001,송용3리,36.56038,127.30372,0.0,0.0,0.0,0.0,0.0
SJB293064014,문주리,36.5469422,127.310502,0.0,0.0,0.0,0.0,0.0
SJB293064292,문주리입구,36.5481921,127.3112811,0.0,0.0,0.0,0.0,0.0
SJB293064409,내판리(외판1교),36.555932,127.323048,0.0,0.0,0.0,0.0,0.0
SJB293064343,내판2리,36.5526956,127.3252308,0.0,0.0,0.0,0.0,0.0
SJB293064346,연동중학교,36.55293,127.3282919,85481.0,64872.0,4035.0,0.2543815281494824,150353.0
SJB293064468,명학2리,36.5236,127.35205,0.0,0.0,0.0,0.0,0.0
SJB293015071,청봉사,36.52218,127.3536,0.0,0.0,0.0,0.0,0.0
SJB293064291,명학2리(용당),36.5202645,127.3539706,0.0,0.0,0.0,0.0,0.0
SJB293015061,용운사,36.51858,127.347,0.0,0.0,0.0,0.0,0.0
SJB293015054,합강2리,36.51823,127.3428,0.0,0.0,0.0,0.0,0.0
SJB293015048,합강2리(합강공원),36.51779,127.33971,0.0,0.0,0.0,0.0,0.0
SJB293015053,합강2리,36.51809,127.34261,0.0,0.0,0.0,0.0,0.0
SJB293015059,용운사,36.51838,127.34674,0.0,0.0,0.0,0.0,0.0
SJB293015076,명학2리(용당),36.52015,127.35409,0.0,0.0,0.0,0.0,0.0
SJB293015072,청봉사,36.52228,127.35368,0.0,0.0,0.0,0.0,0.0
SJB293064469,명학2리,36.5238951,127.3519644,0.0,0.0,0.0,0.0,0.0
SJB293064345,연동중학교,36.5527497,127.3283481,0.0,0.0,0.0,0.0,0.0
SJB293064344,내판2리,36.5525517,127.3254602,0.0,0.0,0.0,0.0,0.0
SJB293064410,내판리(외판1교),36.555994,127.32309,0.0,0.0,0.0,0.0,0.0
SJB293064293,문주리입구,36.5482424,127.3111782,0.0,0.0,0.0,0.0,0.0
SJB293015009,문주리,36.5469871,127.3103846,0.0,0.0,0.0,0.0,0.0
SJB293015002,송용3리,36.560329,127.303813,0.0,0.0,0.0,0.0,0.0
SJB293015006,송용3리(신촌),36.568869,127.308161,0.0,0.0,0.0,0.0,0.0
SJB293015005,예양2리(강촌),36.576819,127.308115,0.0,0.0,0.0,0.0,0.0
SJB293015012,예양리(강촌입구),36.580326,127.312387,0.0,0.0,0.0,0.0,0.0
SJB293064295,예양2리,36.5808035,127.3166622,0.0,0.0,0.0,0.0,0.0
SJB293012017,부강면,36.52986,127.36613,0.0,0.0,0.0,0.0,0.0
SJB293012023,부강3리,36.52795,127.368,0.0,0.0,0.0,0.0,0.0
SJB293012026,한화사원아파트,36.52627,127.36823,0.0,0.0,0.0,0.0,0.0
SJB293012025,부강9리,36.51915,127.36818,0.0,0.0,0.0,0.0,0.0
SJB293012012,금호3리,36.5095,127.3651,0.0,0.0,0.0,0.0,0.0
SJB293012006,금호2리공단입구,36.50417,127.358,0.0,0.0,0.0,0.0,0.0
SJB293064298,부강산업단지입구,36.500533,127.3622629,0.0,0.0,0.0,0.0,0.0
SJB293064301,부강산업단지,36.4983679,127.3649243,0.0,0.0,0.0,0.0,0.0
SJB293064300,부강산업단지입구,36.5008976,127.3618379,0.0,0.0,0.0,0.0,0.0
SJB293012001,금호2리노인회관,36.50201,127.35459,0.0,0.0,0.0,0.0,0.0
SJB293064087,부용농공단지,36.4922149,127.3624753,0.0,0.0,0.0,0.0,0.0
SJB293012019,아시아제지기숙사,36.49114,127.36665,0.0,0.0,0.0,0.0,0.0
SJB293012029,금호리,36.49383,127.36967,0.0,0.0,0.0,0.0,0.0
SJB293012018,아시아제지기숙사,36.49129,127.36638,0.0,0.0,0.0,0.0,0.0
SJB293064088,부용농공단지,36.4923814,127.3622573,0.0,0.0,0.0,0.0,0.0
SJB293012002,금호2리노인회관,36.50221,127.35515,0.0,0.0,0.0,0.0,0.0
SJB293012005,금호2리공단입구,36.5038391,127.3578931,0.0,0.0,0.0,0.0,0.0
SJB293012013,금호3리,36.50934,127.36516,0.0,0.0,0.0,0.0,0.0
SJB293012028,부강9리,36.51895,127.36841,0.0,0.0,0.0,0.0,0.0
SJB293012027,한화사원아파트,36.52607,127.36838,0.0,0.0,0.0,0.0,0.0
SJB293015075,응암3리입구,36.54658,127.35398,0.0,0.0,0.0,0.0,0.0
SJB293064470,응암3리마을입구,36.55073,127.35874,0.0,0.0,0.0,0.0,0.0
SJB293012007,산수리입구,36.55433,127.35824,0.0,0.0,0.0,0.0,0.0
SJB293012057,산수리,36.55633667,127.3581367,0.0,0.0,0.0,0.0,0.0
SJB293012010,저산리,36.56182,127.36194,0.0,0.0,0.0,0.0,0.0
SJB293012015,저산2리,36.56219,127.36536,0.0,0.0,0.0,0.0,0.0
SJB293012058,행산리입구,36.560275,127.3725783,0.0,0.0,0.0,0.0,0.0
SJB293012037,행산리(미건산업입구),36.5575,127.37354,0.0,0.0,0.0,0.0,0.0
SJB293012036,행산리,36.55633,127.37314,0.0,0.0,0.0,0.0,0.0
SJB293064199,행산1리,36.5525825,127.3725366,0.0,0.0,0.0,0.0,0.0
SJB293012022,갈산리,36.5466,127.3677,0.0,0.0,0.0,0.0,0.0
SJB293064304,갈산1리,36.5436985,127.3646969,0.0,0.0,0.0,0.0,0.0
SJB293011029,용포리,36.46842,127.2813,0.0,0.0,0.0,0.0,0.0
SJB293011028,금남면사무소,36.46472,127.28097,0.0,0.0,0.0,0.0,0.0
SJB293064086,성덕교차로,36.4607591,127.2776151,0.0,0.0,0.0,0.0,0.0
SJB293011018,성덕1리,36.46097,127.26644,0.0,0.0,0.0,0.0,0.0
SJB293011015,영곡2리,36.45872,127.2553,0.0,0.0,0.0,0.0,0.0
SJB293011009,원봉1리마을회관,36.45129,127.23931,0.0,0.0,0.0,0.0,0.0
SJB293011008,원봉1리,36.45007,127.23924,0.0,0.0,0.0,0.0,0.0
SJB293011002,도남리,36.44575,127.23259,0.0,0.0,0.0,0.0,0.0
SJB293011005,금강수목원(산림박물관),36.43782,127.23549,0.0,0.0,0.0,0.0,0.0
SJB293011006,금강수목원(산림박물관),36.4378,127.23567,0.0,0.0,0.0,0.0,0.0
SJB293011004,도남리마을회관,36.44309,127.23341,0.0,0.0,0.0,0.0,0.0
SJB293011003,도남리,36.44587,127.23284,0.0,0.0,0.0,0.0,0.0
SJB293011007,원봉1리,36.44815,127.23738,0.0,0.0,0.0,0.0,0.0
SJB293011010,원봉2리,36.44738,127.24399,0.0,0.0,0.0,0.0,0.0
SJB293011011,원봉2리마을회관,36.44547,127.2468,0.0,0.0,0.0,0.0,0.0
SJB293011016,영곡2리,36.44812,127.25838,0.0,0.0,0.0,0.0,0.0
SJB293011017,영곡리,36.45172,127.26405,0.0,0.0,0.0,0.0,0.0
SJB293011019,성덕2리,36.45575,127.26691,0.0,0.0,0.0,0.0,0.0
SJB293064085,성덕교차로,36.4606374,127.2776489,0.0,0.0,0.0,0.0,0.0
SJB293011027,금남면사무소,36.46423,127.28098,0.0,0.0,0.0,0.0,0.0
SJB293011030,용포리,36.46863,127.28135,0.0,0.0,0.0,0.0,0.0
SJB293064020,대평리원형교차로,36.4600198,127.2805189,0.0,0.0,0.0,0.0,0.0
SJB293011033,발산리,36.45638,127.28405,0.0,0.0,0.0,0.0,0.0
SJB293011037,도암리입구,36.44731,127.28557,0.0,0.0,0.0,0.0,0.0
SJB293011039,감성초등학교,36.44355,127.28742,0.0,0.0,0.0,0.0,0.0
SJB293064267,감성리,36.440161,127.288359,0.0,0.0,0.0,0.0,0.0
SJB293011047,송림사입구,36.43892,127.29418,0.0,0.0,0.0,0.0,0.0
SJB293011049,축산리마을회관,36.44147,127.3008,0.0,0.0,0.0,0.0,0.0
SJB293011051,축산리,36.43975,127.30656,0.0,0.0,0.0,0.0,0.0
SJB293011055,금천1리,36.4421,127.31367,0.0,0.0,0.0,0.0,0.0
SJB293011059,금천1리마을회관,36.4421,127.3155,0.0,0.0,0.0,0.0,0.0
SJB293011063,금천2리마을회관,36.43823,127.31981,0.0,0.0,0.0,0.0,0.0
SJB293064162,금천2리마을회관,36.4383112,127.3199267,0.0,0.0,0.0,0.0,0.0
SJB293011060,금천1리마을회관,36.44226,127.3156,0.0,0.0,0.0,0.0,0.0
SJB293011056,금천1리,36.44227,127.31377,0.0,0.0,0.0,0.0,0.0
SJB293011050,축산리,36.43995,127.30652,0.0,0.0,0.0,0.0,0.0
SJB293011048,축산리마을회관,36.44161,127.30045,0.0,0.0,0.0,0.0,0.0
SJB293011046,송림사입구,36.43899,127.29402,0.0,0.0,0.0,0.0,0.0
SJB293011043,감성리,36.440359,127.2883289,0.0,0.0,0.0,0.0,0.0
SJB293011041,감성초등학교,36.44337,127.28774,0.0,0.0,0.0,0.0,0.0
SJB293011038,도암리입구,36.44691,127.28575,0.0,0.0,0.0,0.0,0.0
SJB293011034,발산리,36.45648,127.28418,536774.0,434594.0,62821.0,0.7515577754232684,971368.0
SJB293064021,대평리원형교차로,36.4600021,127.2807254,0.0,0.0,0.0,0.0,0.0
SJB293058001,금남초등학교,36.47133,127.28601,0.0,0.0,0.0,0.0,0.0
SJB293058003,신촌리,36.47344,127.28809,0.0,0.0,0.0,0.0,0.0
SJB293058006,호탄리,36.47625,127.29646,0.0,0.0,0.0,0.0,0.0
SJB293058008,"장영실고등학교,호탄리(안터)",36.47755,127.29868,218.0,461.0,4.0,0.4518225165703202,679.0
SJB293060002,장재리,36.47855,127.30451,0.0,0.0,0.0,0.0,0.0
SJB293060005,장재1리,36.47968,127.30823,0.0,0.0,0.0,0.0,0.0
SJB293057003,장재리(태련암입구),36.47998,127.31251,0.0,0.0,0.0,0.0,0.0
SJB293057005,장재리(길재고개),36.48083,127.31665,0.0,0.0,0.0,0.0,0.0
SJB293011061,황용2리,36.4745,127.3184,0.0,0.0,0.0,0.0,0.0
SJB293011057,남곡리마을회관,36.4704,127.31377,0.0,0.0,0.0,0.0,0.0
SJB293011062,황용2리,36.47452,127.31857,0.0,0.0,0.0,0.0,0.0
SJB293011065,황용리(황용1교),36.47964,127.32127,0.0,0.0,0.0,0.0,0.0
SJB293011080,황용리삼성복지회관,36.48012,127.32997,0.0,0.0,0.0,0.0,0.0
SJB293011082,황용사,36.47403,127.33406,0.0,0.0,0.0,0.0,0.0
SJB293011085,영대리,36.46787,127.33543,0.0,0.0,0.0,0.0,0.0
SJB293011081,영대1리마을회관,36.45845,127.33336,0.0,0.0,0.0,0.0,0.0
SJB293011088,달전리(한울농장),36.46182,127.34222,0.0,0.0,0.0,0.0,0.0
SJB293011095,달전리,36.45978,127.34699,0.0,0.0,0.0,0.0,0.0
SJB293011096,달전리마을회관,36.462221,127.349332,0.0,0.0,0.0,0.0,0.0
SJB293011097,달전리마을회관,36.46223,127.34918,0.0,0.0,0.0,0.0,0.0
SJB293011094,달전리,36.45984,127.34676,0.0,0.0,0.0,0.0,0.0
SJB293011089,달전리(한울농장),36.4617,127.34258,0.0,0.0,0.0,0.0,0.0
SJB293011086,영대리,36.4678,127.33567,0.0,0.0,0.0,0.0,0.0
SJB293011083,황용사,36.47385,127.3342,0.0,0.0,0.0,0.0,0.0
SJB293011078,황용리삼성복지회관,36.48021,127.32967,0.0,0.0,0.0,0.0,0.0
SJB293011109,황용리(황용1교),36.4797727,127.3214339,0.0,0.0,0.0,0.0,0.0
SJB293057006,장재리(길재고개),36.48096,127.31679,0.0,0.0,0.0,0.0,0.0
SJB293057004,장재리(태련암입구),36.48011,127.31254,0.0,0.0,0.0,0.0,0.0
SJB293064272,장재1리,36.4798017,127.3081126,0.0,0.0,0.0,0.0,0.0
SJB293060001,장재리,36.4787,127.30443,0.0,0.0,0.0,0.0,0.0
SJB293058007,"장영실고등학교,호탄리(안터)",36.47765,127.29841,0.0,0.0,0.0,0.0,0.0
SJB293058005,호탄리,36.47643,127.29645,0.0,0.0,0.0,0.0,0.0
SJB293058004,신촌리,36.47375,127.28835,0.0,0.0,0.0,0.0,0.0
SJB293058002,금남초등학교,36.47197,127.28629,0.0,0.0,0.0,0.0,0.0
SJB293011071,황용리,36.48109,127.3239,0.0,0.0,0.0,0.0,0.0
SJB293011073,황용교,36.48155,127.32545,0.0,0.0,0.0,0.0,0.0
SJB293011066,석교리마을회관,36.4866,127.3216,0.0,0.0,0.0,0.0,0.0
SJB293011068,새나루마을8단지,36.48908,127.32385,0.0,0.0,0.0,0.0,0.0
SJB293011070,새나루마을10단지,36.49373,127.32559,0.0,0.0,0.0,0.0,0.0
SJB293011076,산학연클러스터,36.4985,127.32806,0.0,0.0,0.0,0.0,0.0
SJB293011077,집현동,36.49956,127.33358,0.0,0.0,0.0,0.0,0.0
SJB293011091,부용1리,36.49752,127.34413,0.0,0.0,0.0,0.0,0.0
SJB293011105,부용2리,36.5125,127.35861,0.0,0.0,0.0,0.0,0.0
SJB293011106,부용2리,36.51229,127.35845,0.0,0.0,0.0,0.0,0.0
SJB293011093,부용1리,36.49779,127.34486,0.0,0.0,0.0,0.0,0.0
SJB293011079,집현동,36.4999553,127.3334594,0.0,0.0,0.0,0.0,0.0
SJB293011075,산학연클러스터,36.49863,127.32799,0.0,0.0,0.0,0.0,0.0
SJB293011069,새나루마을10단지,36.49376,127.32512,0.0,0.0,0.0,0.0,0.0
SJB293011067,새나루마을8단지,36.48918,127.32355,0.0,0.0,0.0,0.0,0.0
SJB293011064,석교리마을회관,36.48666,127.32141,0.0,0.0,0.0,0.0,0.0
SJB293011072,황용교,36.48164,127.32523,0.0,0.0,0.0,0.0,0.0
SJB293064275,황용리,36.4811891,127.3238721,0.0,0.0,0.0,0.0,0.0
SJB293011084,초정약수터,36.47949,127.33524,0.0,0.0,0.0,0.0,0.0
SJB293011090,대박리(광덕사),36.47818,127.34409,0.0,0.0,0.0,0.0,0.0
SJB293011098,대박리,36.47707,127.3494,0.0,0.0,0.0,0.0,0.0
SJB293064271,박산리(작약골),36.4770044,127.3519196,0.0,0.0,0.0,0.0,0.0
SJB293011104,박산리,36.47721,127.3546,0.0,0.0,0.0,0.0,0.0
SJB293011108,박산고개,36.47503,127.36245,0.0,0.0,0.0,0.0,0.0
SJB186004391,신동1통,36.47508,127.36701,0.0,0.0,0.0,0.0,0.0
SJB186004397,신동,36.47515,127.36999,0.0,0.0,0.0,0.0,0.0
SJB186004393,신동2통,36.47456,127.37276,0.0,0.0,0.0,0.0,0.0
SJB186004394,신동2통,36.47465,127.3728,0.0,0.0,0.0,0.0,0.0
SJB293064197,신동,36.4752476,127.3699229,0.0,0.0,0.0,0.0,0.0
SJB186004392,신동1통,36.47515,127.3671,0.0,0.0,0.0,0.0,0.0
SJB293011107,박산고개,36.47516,127.36239,0.0,0.0,0.0,0.0,0.0
SJB293011103,박산리,36.4773,127.35433,0.0,0.0,0.0,0.0,0.0
SJB293011102,박산리(작약골),36.47709,127.35183,0.0,0.0,0.0,0.0,0.0
SJB293011099,대박리,36.47716,127.34951,0.0,0.0,0.0,0.0,0.0
SJB293011092,대박리(광덕사),36.47829,127.34445,0.0,0.0,0.0,0.0,0.0
SJB293011087,초정약수터,36.47936,127.3358,0.0,0.0,0.0,0.0,0.0
SJB293064183,방축골,36.5945295,127.2773157,0.0,0.0,0.0,0.0,0.0
SJB293016099,월하1리마을회관,36.59373,127.27467,0.0,0.0,0.0,0.0,0.0
SJB293016095,연서면사무소,36.59204,127.2716,0.0,0.0,0.0,0.0,0.0
SJB293016089,성제1리마을회관,36.59196,127.26919,0.0,0.0,0.0,0.0,0.0
SJB293016084,성제삼거리,36.58922,127.26433,0.0,0.0,0.0,0.0,0.0
SJB293016080,성제2리,36.5914,127.26196,0.0,0.0,0.0,0.0,0.0
SJB293016078,고복1리,36.59669,127.26154,0.0,0.0,0.0,0.0,0.0
SJB293016070,고복1리마을회관,36.60462,127.25795,0.0,0.0,0.0,0.0,0.0
SJB293016054,고복리,36.607,127.25112,0.0,0.0,0.0,0.0,0.0
SJB293016050,고복저수지입구,36.60938,127.24855,0.0,0.0,0.0,0.0,0.0
SJB293016046,고복리조각공원,36.61279,127.24778,0.0,0.0,0.0,0.0,0.0
SJB293016040,고복2리,36.61349,127.24327,0.0,0.0,0.0,0.0,0.0
SJB293016036,조치원노인전문병원,36.61157,127.23862,0.0,0.0,0.0,0.0,0.0
SJB293016021,용암리입구,36.60881,127.23234,0.0,0.0,0.0,0.0,0.0
SJB293016018,고복저수지,36.60423,127.22974,0.0,0.0,0.0,0.0,0.0
SJB293064037,용암리,36.6015212,127.2276693,0.0,0.0,0.0,0.0,0.0
SJB293016015,용암삼거리,36.59958,127.2271,0.0,0.0,0.0,0.0,0.0
SJB293016011,쌍류리,36.59901,127.22186,0.0,0.0,0.0,0.0,0.0
SJB293064411,쌍류리(수디산),36.609737,127.217233,0.0,0.0,0.0,0.0,0.0
SJB293064200,생천경로당,36.6055624,127.2171389,0.0,0.0,0.0,0.0,0.0
SJB293064038,쌍류리입구,36.5966178,127.2183175,0.0,0.0,0.0,0.0,0.0
SJB293016005,쌍류보건진료소,36.59467,127.21372,0.0,0.0,0.0,0.0,0.0
SJB293016003,청라2리,36.5928335,127.2093887,0.0,0.0,0.0,0.0,0.0
SJB293016001,청라리,36.58827,127.19832,0.0,0.0,0.0,0.0,0.0
SJB293064326,청라리,36.5882205,127.1984708,0.0,0.0,0.0,0.0,0.0
SJB293016002,청라2리,36.5926304,127.2092889,0.0,0.0,0.0,0.0,0.0
SJB293016004,쌍류보건진료소,36.59453,127.21345,0.0,0.0,0.0,0.0,0.0
SJB293064039,쌍류리입구,36.5968888,127.2185402,0.0,0.0,0.0,0.0,0.0
SJB293016010,쌍류리,36.5989,127.22171,0.0,0.0,0.0,0.0,0.0
SJB293016016,용암삼거리,36.5995848,127.227268,0.0,0.0,0.0,0.0,0.0
SJB293064036,용암리,36.601508,127.2278203,0.0,0.0,0.0,0.0,0.0
SJB293016019,고복저수지,36.60408,127.2298,0.0,0.0,0.0,0.0,0.0
SJB293016023,용암리입구,36.60879,127.23249,0.0,0.0,0.0,0.0,0.0
SJB293016035,조치원노인전문병원,36.61154,127.23835,0.0,0.0,0.0,0.0,0.0
SJB293016039,고복2리,36.61318,127.24315,0.0,0.0,0.0,0.0,0.0
SJB293016045,고복리조각공원,36.61275,127.2476,0.0,0.0,0.0,0.0,0.0
SJB293016049,고복저수지입구,36.60976,127.24836,0.0,0.0,0.0,0.0,0.0
SJB293016053,고복리,36.60692,127.25073,0.0,0.0,0.0,0.0,0.0
SJB293016069,고복1리마을회관,36.60506,127.25748,0.0,0.0,0.0,0.0,0.0
SJB293016077,고복1리,36.59675,127.2614,0.0,0.0,0.0,0.0,0.0
SJB293016079,성제2리,36.59151,127.26172,0.0,0.0,0.0,0.0,0.0
SJB293016083,성제삼거리,36.58916,127.26419,0.0,0.0,0.0,0.0,0.0
SJB293016088,성제1리마을회관,36.59183,127.26913,0.0,0.0,0.0,0.0,0.0
SJB293016094,연서면사무소,36.59184,127.27115,0.0,0.0,0.0,0.0,0.0
SJB293016098,월하1리마을회관,36.59354,127.27439,0.0,0.0,0.0,0.0,0.0
SJB293016100,방축골,36.59433,127.27733,0.0,0.0,0.0,0.0,0.0
SJB293016122,세종장례식장입구,36.5703293,127.2875669,0.0,0.0,0.0,0.0,0.0
SJB293016111,세종장례식장,36.57148,127.28215,0.0,0.0,0.0,0.0,0.0
SJB293016103,국촌1리(함박산),36.5715,127.27887,0.0,0.0,0.0,0.0,0.0
SJB293016097,국촌1리,36.57319,127.27255,0.0,0.0,0.0,0.0,0.0
SJB293016086,국촌2리마을회관,36.57578,127.26507,0.0,0.0,0.0,0.0,0.0
SJB293016071,국촌2리,36.57727,127.25925,0.0,0.0,0.0,0.0,0.0
SJB293016066,연서감리교회,36.57767,127.25632,0.0,0.0,0.0,0.0,0.0
SJB293016056,신대1리,36.57817,127.25147,0.0,0.0,0.0,0.0,0.0
SJB293016042,기룡리(효교동),36.57669,127.24638,0.0,0.0,0.0,0.0,0.0
SJB293016038,영동부화장,36.57498,127.24087,0.0,0.0,0.0,0.0,0.0
SJB293016033,평전,36.57384,127.23765,0.0,0.0,0.0,0.0,0.0
SJB293016029,기룡리복지회관,36.57314,127.23419,0.0,0.0,0.0,0.0,0.0
SJB293016022,기룡정미소,36.5727,127.23243,0.0,0.0,0.0,0.0,0.0
SJB293016012,기룡리,36.57124,127.22424,0.0,0.0,0.0,0.0,0.0
SJB293016024,기룡리정미소,36.57266,127.23264,0.0,0.0,0.0,0.0,0.0
SJB293016030,기룡리복지회관,36.57304,127.23437,0.0,0.0,0.0,0.0,0.0
SJB293016034,평전,36.57382,127.23827,0.0,0.0,0.0,0.0,0.0
SJB293016037,영동부화장,36.57468,127.24063,0.0,0.0,0.0,0.0,0.0
SJB293016041,기룡리(효교동),36.57654,127.24621,0.0,0.0,0.0,0.0,0.0
SJB293016058,신대1리,36.57801,127.25158,0.0,0.0,0.0,0.0,0.0
SJB293016057,신대1리마을회관,36.5814876,127.2513956,0.0,0.0,0.0,0.0,0.0
SJB293016047,신대2리마을회관,36.58474,127.24801,0.0,0.0,0.0,0.0,0.0
SJB293064184,신대2리(의넘어),36.5891565,127.2395123,0.0,0.0,0.0,0.0,0.0
SJB293016028,신대2리(송적골),36.59011,127.2335,0.0,0.0,0.0,0.0,0.0
SJB293064185,신대2리(의넘어),36.589008,127.2396078,0.0,0.0,0.0,0.0,0.0
SJB293016048,신대2리마을회관,36.58454,127.24817,0.0,0.0,0.0,0.0,0.0
SJB293064186,신대1리마을회관,36.581362,127.2516833,0.0,0.0,0.0,0.0,0.0
SJB293016129,연서초등학교,36.58198663,127.2537284,0.0,0.0,0.0,0.0,0.0
SJB293016067,연서중학교,36.58099,127.25676,0.0,0.0,0.0,0.0,0.0
SJB293016076,서면,36.58628,127.26126,0.0,0.0,0.0,0.0,0.0
SJB293016082,서세종농협,36.58847,127.26396,0.0,0.0,0.0,0.0,0.0
SJB293064034,신흥사거리,36.5944686,127.2909665,0.0,0.0,0.0,0.0,0.0
SJB293064033,신흥사거리,36.5944736,127.2912907,0.0,0.0,0.0,0.0,0.0
SJB293016081,서세종농협,36.58857,127.26386,0.0,0.0,0.0,0.0,0.0
SJB293016075,서면,36.58632,127.26114,0.0,0.0,0.0,0.0,0.0
SJB293016068,연서중학교,36.58113,127.25696,0.0,0.0,0.0,0.0,0.0
SJB293016064,연서초등학교,36.58203,127.25394,0.0,0.0,0.0,0.0,0.0
SJB293016055,신대1리마을회관,36.58112,127.25147,0.0,0.0,0.0,0.0,0.0
SJB293016065,연서감리교회,36.57759,127.25602,324743.0,276272.0,34072.0,0.040781146387186135,601015.0
SJB293016072,국촌2리,36.57711,127.25936,0.0,0.0,0.0,0.0,0.0
SJB293016085,국촌2리마을회관,36.57566,127.26499,0.0,0.0,0.0,0.0,0.0
SJB293016096,국촌1리,36.57297,127.2725,0.0,0.0,0.0,0.0,0.0
SJB293016104,국촌1리(함박산),36.57137,127.27907,0.0,0.0,0.0,0.0,0.0
SJB293064193,세종장례식장,36.5713742,127.2821434,0.0,0.0,0.0,0.0,0.0
SJB293016120,세종장례식장입구,36.57023,127.28746,0.0,0.0,0.0,0.0,0.0
SJB293001007,방축골(갑부농원),36.60033,127.27599,0.0,0.0,0.0,0.0,0.0
SJB293001010,봉산1리,36.60486,127.27756,0.0,0.0,0.0,0.0,0.0
SJB293001011,봉산1리마을회관,36.60681,127.27801,0.0,0.0,0.0,0.0,0.0
SJB293001013,봉산리,36.6061,127.28081,0.0,0.0,0.0,0.0,0.0
SJB293001017,서창리,36.60512,127.28421,0.0,0.0,0.0,0.0,0.0
SJB293001023,세종여자고등학교,36.60638,127.28828,0.0,0.0,0.0,0.0,0.0
SJB293016114,농업기술센터,36.57213,127.28354,0.0,0.0,0.0,0.0,0.0
SJB293064044,쌍전리,36.5751655,127.2727272,0.0,0.0,0.0,0.0,0.0
SJB293016091,쌍전리(우리요양원),36.57809,127.26937,0.0,0.0,0.0,0.0,0.0
